Object ID	Total Intensity 53BP1 647	Mean Intensity 53BP1 647	Area 	Center X 	Center Y 	Parent Object ID (MO)	Parent Trace ID
12576	5218	179.93103	29	1208	1446	16651	-1
12577	6540	163.5	40	894.5	1470.5	16654	-1
12578	15816	216.65753	73	1613.5	1511.5	16660	-1
12579	2676	178.39999	15	1617.5	1527	16660	-1
12580	12865	292.38635	44	1712	1489.5	16661	-1
12581	36270	342.1698	106	1692	1514	16661	-1
12582	62840	385.52148	163	1903	1528	16666	-1
12583	13038	176.18919	74	714	1530	16668	-1
12584	73684	377.86667	195	1981	1566	16673	-1
12585	12983	170.82895	76	641.5	1558.5	16675	-1
12586	3632	157.91304	23	921	1567.5	16676	-1
12587	12158.001	162.10667	75	454	1570	16678	-1
12588	1608	160.8	10	993	1604	16686	-1
12589	83169	625.33081	133	210.5	1608	16687	-1
12590	41996	249.9762	168	1751.5	1598.5	16689	-1
12591	3388	199.29411	17	96	1599.5	16690	-1
12592	16384	160.62746	102	1832	1614	16691	-1
12593	5425	169.53125	32	1321.5	1615.5	16695	-1
12594	25922	169.42484	153	1322	1631	16695	-1
12595	5270	188.21428	28	1332	1626	16695	-1
12596	3122	164.3158	19	1334.5	1641.5	16695	-1
12597	16694	170.34694	98	1313.5	1651	16695	-1
12598	8843	221.075	40	1337	1650	16695	-1
12599	22429	164.91911	136	1327.5	1657.5	16695	-1
12600	2809	156.05556	18	528.5	1626.5	16697	-1
12601	66968	391.62573	171	147	1639	16698	-1
12602	3047	169.27777	18	164.5	1641.5	16698	-1
12603	1765	176.5	10	923.5	1632	16701	-1
12604	19871	187.46227	106	27.5	1660.5	16704	-1
12605	70074	427.28049	164	694.5	1663	16707	-1
12606	12347	156.29114	79	261.5	1662.5	16708	-1
12607	20664	162.70866	127	233.5	1670	16708	-1
12608	2920	153.6842	19	1384	1665.5	16710	-1
12609	4282	186.17392	23	832.5	1671.5	16714	-1
12610	6042	208.34483	29	830.5	1690.5	16714	-1
12611	3875	161.45833	24	447	1712.5	16718	-1
12612	7902	154.94118	51	2034.5	1741	16719	-1
12613	2604	186	14	1158	1732.5	16720	-1
12614	6048	159.1579	38	1002.5	1735.5	16723	-1
12615	9607	162.83051	59	478	1735.5	16726	-1
12616	10694	169.74603	63	488	1746.5	16726	-1
12617	14337	207.78261	69	816.5	1733	16730	-1
12618	18047	159.70796	113	804	1761	16730	-1
12619	1695	169.5	10	822.5	1761	16730	-1
12620	3181	159.05	20	253.5	1742	16731	-1
12621	7855	174.55556	45	262.5	1749	16731	-1
12622	28470	172.54546	165	253	1760	16731	-1
12623	32521.998	165.08629	197	270	1765	16731	-1
12624	2940	154.73685	19	750.5	1742.5	16732	-1
12625	27745	176.71974	157	741.5	1751	16732	-1
12626	3481.0002	158.22728	22	730	1750	16732	-1
12627	1562	156.2	10	416	1742	16733	-1
12628	2861	178.8125	16	398.5	1746	16733	-1
12629	15206	271.53571	56	392.5	1752.5	16733	-1
12630	7171	174.90244	41	404.5	1768.5	16733	-1
12631	8857	253.05714	35	914.5	1742	16734	-1
12632	2376	158.39999	15	921	1758	16734	-1
12633	2284	163.14285	14	918.5	1763	16734	-1
12634	3253	171.21053	19	929.5	1779.5	16734	-1
12635	20005	322.66129	62	922.5	1786.5	16734	-1
12636	2411	160.73334	15	1452.5	1761.5	16735	-1
12637	1921	160.08333	12	1446.5	1775.5	16735	-1
12638	13195	167.02531	79	1595	1765	16736	-1
12639	43680	520	84	1311.5	1768	16737	-1
12640	88833	569.44232	156	70.5	1786.5	16739	-1
12641	5872	158.7027	37	2040	1785.5	16741	-1
12642	24019	164.5137	146	657.5	1796	16742	-1
12643	7791	165.76596	47	1371	1789.5	16743	-1
12644	38505	475.37036	81	1357.5	1796.5	16743	-1
12645	21988	162.87407	135	1373.5	1800.5	16743	-1
12646	15884	158.84	100	1870	1795.5	16744	-1
12647	10207	159.48438	64	1863.5	1803	16744	-1
12648	11029	159.84058	69	1890	1822	16744	-1
12649	23761	206.61739	115	1767.5	1808	16746	-1
12650	9027	170.32076	53	1777	1816	16746	-1
12651	5005	185.37038	27	1777.5	1832	16746	-1
12652	2798	155.44444	18	1965	1818.5	16749	-1
12653	2113	176.08333	12	333.5	1814	16750	-1
12654	11787	157.16	75	214	1817	16751	-1
12655	15996.001	159.96001	100	207	1820.5	16751	-1
12656	8134	169.45833	48	1602.5	1827	16752	-1
12657	23418	169.69565	138	909	1830	16755	-1
12658	6711	167.77499	40	999.5	1847	16756	-1
12659	11702	158.13513	74	76	1846.5	16757	-1
12660	35231	424.46988	83	1248	1856	16759	-1
12661	7052	306.6087	23	1255	1868.5	16759	-1
12662	27717	407.60294	68	1315	1844.5	16760	-1
12663	30118	436.49277	69	1304	1854	16760	-1
12664	3393	226.2	15	1320	1855.5	16760	-1
12665	2391	170.78572	14	4.5	1889	16762	-1
12666	3192	177.33333	18	1444	1868	16763	-1
12667	4209	155.88889	27	260	1887	16765	-1
12668	1689	153.54546	11	267	1885.5	16765	-1
12669	1952	177.45454	11	163.5	1847.5	16766	-1
12670	5458	155.94286	35	131	1880.5	16773	-1
12671	1858	154.83333	12	122.5	1903	16773	-1
12672	9535	158.91667	60	130	1906.5	16773	-1
12673	3233	170.1579	19	1029.5	1905	16776	-1
12674	5806	181.4375	32	1832.5	1915	16778	-1
12675	7673	182.69048	42	1843	1918.5	16778	-1
12676	8708	185.2766	47	347.5	1923	16779	-1
12677	2383	198.58333	12	991	1934.5	16782	-1
12678	5669	171.78787	33	2006	1948	16783	-1
12679	1825	182.5	10	280	1915	16784	-1
12680	3206	188.58824	17	434	1924	16785	-1
12681	2210	157.85715	14	437.5	1938	16785	-1
12682	3521	195.61111	18	394.5	1941.5	16785	-1
12683	52302	278.20212	188	75	1945	16786	-1
12684	5251	169.3871	31	1393	1946.5	16788	-1
12685	14856	192.93506	77	1377	1951	16788	-1
12686	5100	154.54546	33	1438.5	1951	16789	-1
12687	5190	207.60001	25	1462	1949	16789	-1
12688	5277	155.20589	34	1450.5	1957.5	16789	-1
12689	14830	161.19565	92	1443	1963	16789	-1
12690	4767	183.34616	26	1466	1959	16789	-1
12691	10621	168.5873	63	1347	1958.5	16792	-1
12692	11580	160.83333	72	1331	1965	16792	-1
12693	17336	165.10477	105	1342	1973.5	16792	-1
12694	1978	179.81818	11	486.5	1963.5	16794	-1
12695	20445	176.25	116	1149	1962.5	16795	-1
12696	11971	157.51315	76	1152.5	1979	16795	-1
12697	3457	157.13637	22	1130	1990.5	16795	-1
12698	1994	153.38461	13	1138	1991	16795	-1
12699	5650	176.5625	32	1164	1994.5	16795	-1
12700	16889	159.33018	106	1135	2006.5	16795	-1
12701	5404	200.14815	27	647	1967.5	16796	-1
12702	5387	185.75862	29	640	1972.5	16796	-1
12703	4209	175.375	24	656.5	1972.5	16796	-1
12704	5891	168.31429	35	668	1978	16796	-1
12705	4365	167.88461	26	658	1979	16796	-1
12706	18015	174.90291	103	653	1991.5	16796	-1
12707	3236	161.8	20	667.5	1989	16796	-1
12708	4802	177.85185	27	653	2003.5	16796	-1
12709	3866	161.08333	24	1255.5	1982	16799	-1
12710	5568	154.66667	36	1232	2002.5	16799	-1
12711	2807	200.5	14	982	1979	16801	-1
12712	1994	153.38461	13	215.5	1992.5	16803	-1
12713	1582	158.2	10	452	1996.5	16805	-1
12714	11796.999	166.15492	71	445	2012	16805	-1
12715	1818	151.5	12	1833	1994.5	16806	-1
12716	3458	157.18182	22	2036	2010.5	16807	-1
12717	1602	160.2	10	727	2010	16808	-1
12718	49798	259.36459	192	710.5	2027.5	16808	-1
12719	1842	167.45454	11	736.5	2029.5	16808	-1
12720	16196	158.78432	102	890.5	2012	16809	-1
12721	5851	162.52777	36	896	2021	16809	-1
12722	13890.999	171.49382	81	882.5	2040	16809	-1
12723	21313	159.05225	134	555	2019	16811	-1
12724	13275	168.03798	79	1046	2022	16812	-1
12725	4559	182.36	25	1057	2029	16812	-1
12726	3520	185.26315	19	330	2023.5	16813	-1
12727	3234	190.23529	17	345.5	2040.5	16813	-1
12728	7430	200.81081	37	400.5	2021	16814	-1
12729	3556	161.63637	22	1006.5	2040	16816	-1
12730	1879	156.58333	12	508	2028	16818	-1
12731	12167	181.59702	67	502	2043	16818	-1
12732	10755	158.16176	68	1286	2035	16819	-1
12733	2182	198.36363	11	1260	2039.5	16819	-1
12734	9719	161.98334	60	1275	2043.5	16819	-1
12735	8397	174.9375	48	819	2046	16823	-1
12736	4390	162.59259	27	355	1.5	16824	-1
12737	4083.0002	157.03847	26	516.5	8.5	16825	-1
12738	6086	196.32259	31	481	15.5	16825	-1
12739	6327	218.17241	29	621.5	3	16826	-1
12740	1597	159.7	10	612	5.5	16826	-1
12741	1761	176.10001	10	632.5	16.5	16826	-1
12742	3169	166.78947	19	606	18	16826	-1
12743	16584	174.56842	95	626.5	26.5	16826	-1
12744	76597	427.9162	179	1994.5	6	16831	-1
12745	3741	162.65218	23	1779.5	26.5	16832	-1
12746	5160	161.25	32	1778.5	44	16832	-1
12747	15399	183.32143	84	145	14.5	16834	-1
12748	5079	163.83871	31	473	64	16839	-1
12749	30338	173.36	175	921.5	67.5	16843	-1
12750	2962	174.23529	17	921.5	87	16843	-1
12751	26261	173.91391	151	1940.5	69.5	16844	-1
12752	3662	152.58333	24	1825.5	71	16845	-1
12753	13621	166.10976	82	1824	102	16845	-1
12754	2044	204.39999	10	543	89	16847	-1
12755	11644	284	41	531.5	98.5	16847	-1
12756	4026	201.3	20	556	106.5	16847	-1
12757	7659	212.75	36	549	121.5	16847	-1
12758	17319	164.94286	105	1711.5	102	16850	-1
12759	1987.0001	152.84616	13	1713.5	114	16850	-1
12760	83799	487.20349	172	134	123	16851	-1
12761	22996	370.90323	62	442.5	105.5	16852	-1
12762	9198	224.34146	41	469.5	110	16852	-1
12763	1813	181.3	10	477.5	112	16852	-1
12764	12092	165.64383	73	1962	104.5	16853	-1
12765	7290	270	27	81	105	16856	-1
12766	2129	193.54546	11	69	106	16856	-1
12767	11362	206.58182	55	78	119	16856	-1
12768	3761	221.23529	17	88	115.5	16856	-1
12769	2741	195.78572	14	60.5	122	16856	-1
12770	39724	268.4054	148	70.5	138.5	16856	-1
12771	2434	162.26666	15	1184	146	16858	-1
12772	2779	173.6875	16	623	150	16859	-1
12773	35988	562.3125	64	931	136.5	16861	-1
12774	10154	225.64444	45	539.5	143.5	16863	-1
12775	7696.9995	167.32608	46	551	150.5	16863	-1
12776	6648	166.2	40	537.5	150.5	16863	-1
12777	18193	221.86586	82	1112.5	157	16864	-1
12778	1566	156.60001	10	1096	164	16864	-1
12779	24181	161.20667	150	1105	175.5	16864	-1
12780	1599	159.89999	10	472.5	150	16865	-1
12781	4946	159.54839	31	2023.5	161.5	16866	-1
12782	2155	165.76923	13	848	176.5	16867	-1
12783	2042	157.07692	13	1666.5	169	16868	-1
12784	20383	178.79825	114	204	174	16870	-1
12785	55362	354.88461	156	103.5	181	16871	-1
12786	15911	162.35715	98	98	193.5	16871	-1
12787	12918	161.47501	80	757.5	182	16872	-1
12788	4396	157	28	779	184.5	16872	-1
12789	7642	155.95918	49	763	197.5	16872	-1
12790	1731	157.36363	11	788	197	16872	-1
12791	2232	186	12	795	208	16872	-1
12792	8275	162.2549	51	777.5	211.5	16872	-1
12793	2279	162.78572	14	1708.5	245.5	16876	-1
12794	11495.999	166.60869	69	222	234	16884	-1
12795	1716	171.60001	10	1427	270	16887	-1
12796	6624	165.60001	40	712	271.5	16891	-1
12797	12192	176.69565	69	5.5	265	16892	-1
12798	15604	332	47	514	250	16893	-1
12799	8500	193.18182	44	518.5	258.5	16893	-1
12800	15548	235.57576	66	542.5	285	16893	-1
12801	5249	276.26315	19	506.5	297	16893	-1
12802	2410	200.83333	12	513	305	16893	-1
12803	28974	235.56097	123	528.5	315.5	16893	-1
12804	10549	277.60526	38	541.5	322	16893	-1
12805	5806	193.53334	30	1647	308.5	16894	-1
12806	2807	165.11765	17	1149.5	270.5	16895	-1
12807	37478	198.2963	189	1140	283.5	16895	-1
12808	39380	271.58621	145	435	301.5	16898	-1
12809	9388	184.07843	51	442	320.5	16898	-1
12810	14128.001	271.69232	52	414	335.5	16898	-1
12811	19953	159.62399	125	1709	314.5	16903	-1
12812	26146	225.39655	116	3.5	336.5	16906	-1
12813	26947	379.53522	71	713	339	16909	-1
12814	12596	179.94286	70	709.5	350	16909	-1
12815	8195	170.72917	48	1570.5	367.5	16911	-1
12816	2093	174.41667	12	1346	408	16920	-1
12817	5441	194.32143	28	1338.5	422	16920	-1
12818	2478	154.875	16	99.5	427.5	16926	-1
12819	4449	193.43478	23	639	426	16929	-1
12820	1680	168	10	483	429	16930	-1
12821	11987	166.48611	72	458	474.5	16930	-1
12822	2992	199.46666	15	1304	459	16935	-1
12823	2696	158.58824	17	1288	469	16935	-1
12824	3270	163.5	20	1784.5	503.5	16941	-1
12825	3803	165.34782	23	1664.5	536	16944	-1
12826	1584	158.39999	10	1652	561.5	16944	-1
12827	1729	157.18182	11	4	573.5	16945	-1
12828	2363	168.78572	14	1477.5	561.5	16951	-1
12829	3971	198.55	20	414	536.5	16953	-1
12830	1781	178.10001	10	392.5	548	16953	-1
12831	2337	166.92857	14	422.5	557	16953	-1
12832	14345	181.58228	79	1905.5	548.5	16954	-1
12833	38165	337.74338	113	1225	546.5	16955	-1
12834	6710	181.35135	37	2046	561.5	16959	-1
12835	26659.002	174.24184	153	1651	575.5	16964	-1
12836	2582	161.375	16	2028.5	613	16966	-1
12837	2447	203.91667	12	443	591.5	16968	-1
12838	4088	163.52	25	1693	607	16969	-1
12839	2152	153.71428	14	1701	611.5	16969	-1
12840	6082	243.28	25	238	640	16978	-1
12841	2003	166.91667	12	1606	650.5	16979	-1
12842	10580	160.30302	66	1883	648.5	16980	-1
12843	12748.001	161.3671	79	1888	657.5	16980	-1
12844	2315	154.33333	15	927.5	668	16983	-1
12845	29693.002	183.29013	162	1907.5	716	16992	-1
12846	22502	189.09244	119	1865.5	728.5	16994	-1
12847	28071	467.85001	60	590.5	748	16996	-1
12848	2300	153.33333	15	337	743.5	17000	-1
12849	41606	396.24762	105	532.5	766.5	17002	-1
12850	2878	191.86667	15	531	778.5	17002	-1
12851	3951	164.625	24	1908.5	769.5	17004	-1
12852	9517	164.08621	58	751	757.5	17009	-1
12853	2591	161.9375	16	746.5	768.5	17009	-1
12854	3001	157.94737	19	1179.5	762	17010	-1
12855	1519	151.89999	10	1203	785.5	17010	-1
12856	5517	157.62857	35	1192	792	17010	-1
12857	1855	168.63637	11	209.5	772.5	17012	-1
12858	2712	159.52942	17	1843	770	17013	-1
12859	1773	161.18182	11	1394	806.5	17022	-1
12860	3744	156	24	1415.5	808	17022	-1
12861	4034	168.08333	24	1407.5	808.5	17022	-1
12862	2780	154.44444	18	1339.5	815.5	17024	-1
12863	16610	158.19048	105	1121	843.5	17027	-1
12864	15298.001	161.03159	95	1114	859	17027	-1
12865	2913	194.2	15	303.5	853	17030	-1
12866	2796	164.47058	17	672.5	845.5	17033	-1
12867	36084	186.96373	193	681	858.5	17033	-1
12868	11331	166.63235	68	666.5	872.5	17033	-1
12869	4294	159.03703	27	852	887	17036	-1
12870	4086	177.65218	23	1313	911	17037	-1
12871	6449	157.29268	41	136.5	882	17039	-1
12872	2969	156.26315	19	121.5	880.5	17039	-1
12873	1866	169.63637	11	1468	920.5	17041	-1
12874	9082	206.40909	44	1512	932	17041	-1
12875	16362	170.4375	96	484	900.5	17044	-1
12876	2511	167.39999	15	1063.5	901	17045	-1
12877	2013.0001	154.84616	13	1046	902	17045	-1
12878	2879	159.94444	18	610	939.5	17046	-1
12879	2177	155.5	14	572	939	17046	-1
12880	17939	158.75221	113	596	947	17046	-1
12881	5599	233.29167	24	394	907.5	17047	-1
12882	6494	166.51282	39	401.5	913.5	17047	-1
12883	4279	194.5	22	282	954.5	17054	-1
12884	2617	186.92857	14	1267.5	949.5	17056	-1
12885	16659	195.98824	85	9.5	989	17058	-1
12886	9105	252.91667	36	800	998.5	17061	-1
12887	18412	187.87755	98	453.5	974	17063	-1
12888	4697	167.75	28	1414.5	1005	17064	-1
12889	1842	153.5	12	192.5	1012	17069	-1
12890	34773	196.45763	177	1296.5	1007	17071	-1
12891	5752	191.73334	30	246.5	1001.5	17072	-1
12892	1939	161.58333	12	261.5	1007.5	17072	-1
12893	5130	155.45454	33	255.5	1025	17072	-1
12894	18154	174.55769	104	1254.5	1012.5	17073	-1
12895	2387	170.5	14	717.5	1026.5	17075	-1
12896	2202	157.28572	14	108	1018	17077	-1
12897	16964	161.5619	105	561	1025	17079	-1
12898	14074	175.925	80	570.5	1035.5	17079	-1
12899	20291	184.46364	110	554	1040.5	17079	-1
12900	1994	153.38461	13	1831.5	1035	17083	-1
12901	2230	159.28572	14	1838.5	1037	17083	-1
12902	9549	217.02272	44	1426.5	1051.5	17084	-1
12903	30915	234.20454	132	1725.5	1043.5	17085	-1
12904	1764	160.36363	11	1714	1048	17085	-1
12905	1762.9999	160.27272	11	1704.5	1051.5	17085	-1
12906	25030	294.47058	85	2031	1064.5	17087	-1
12907	3861.9998	183.90475	21	2012	1062.5	17087	-1
12908	1816	165.09091	11	1974	1096	17087	-1
12909	50318	433.77585	116	164	1058	17088	-1
12910	15834	159.93939	99	1093	1095.5	17092	-1
12911	3606	156.78261	23	1080	1101.5	17092	-1
12912	21063	172.64754	122	1653	1072.5	17093	-1
12913	10761	219.61224	49	1644	1073	17093	-1
12914	10138	174.79311	58	278	1080	17096	-1
12915	6394	159.85001	40	269	1082.5	17096	-1
12916	2156	215.60001	10	260.5	1107.5	17096	-1
12917	11297	166.13235	68	2044	1101.5	17098	-1
12918	2312	165.14285	14	93	1115	17102	-1
12919	2607	186.21428	14	231.5	1116.5	17103	-1
12920	12222.999	154.72151	79	1974	1143	17108	-1
12921	16221	160.60396	101	1964.5	1145.5	17108	-1
12922	24516	170.25	144	1904	1150.5	17113	-1
12923	1942	161.83333	12	1896	1174	17113	-1
12924	3223	247.92308	13	936.5	1140	17114	-1
12925	1802	163.81818	11	357.5	1165	17117	-1
12926	4959	247.95	20	365.5	1165.5	17117	-1
12927	2300	153.33333	15	52.5	1171	17118	-1
12928	2198	157	14	709	1163	17119	-1
12929	7959	162.42857	49	707	1172.5	17119	-1
12930	2190	168.46153	13	1678	1168	17121	-1
12931	4199	174.95833	24	1017.5	1234	17136	-1
12932	16943	158.34579	107	1815.5	1232.5	17137	-1
12933	2099	161.46153	13	156	1282	17139	-1
12934	1913	159.41667	12	1494	1272.5	17141	-1
12935	6932	157.54546	44	902.5	1243.5	17142	-1
12936	12143.999	157.71428	77	1748.5	1262.5	17143	-1
12937	12026	158.23685	76	1582	1263	17144	-1
12938	1893	172.09091	11	406.5	1268	17146	-1
12939	1791	179.10001	10	18	1291	17147	-1
12940	2298	191.5	12	519	1283	17152	-1
12941	4178	160.69231	26	499.5	1291	17152	-1
12942	1995	166.25	12	507.5	1301	17152	-1
12943	43261	294.29251	147	1922	1298.5	17153	-1
12944	6236	159.89743	39	793	1300.5	17154	-1
12945	7198.0005	205.65715	35	1567.5	1301.5	17155	-1
12946	2503	178.78572	14	1674	1301.5	17156	-1
12947	3632	213.64706	17	1674.5	1316.5	17156	-1
12948	17132	160.11215	107	1834	1317.5	17159	-1
12949	25041	180.15108	139	321.5	1305	17160	-1
12950	3711	185.55	20	303	1304.5	17160	-1
12951	4758	164.06897	29	312	1310	17160	-1
12952	8782	159.67273	55	295.5	1322.5	17160	-1
12953	9672	205.78723	47	279.5	1326	17160	-1
12954	6447	165.30769	39	308.5	1338.5	17160	-1
12955	5315	183.27586	29	288.5	1349.5	17160	-1
12956	5514	172.3125	32	941	1327	17163	-1
12957	8008.9995	160.17999	50	928	1339	17163	-1
12958	3535	168.33333	21	1292	1357.5	17165	-1
12959	18959	169.27678	112	1277.5	1363.5	17165	-1
12960	3110	194.375	16	1592.5	1344	17167	-1
12961	64478	444.67587	145	1576	1362.5	17167	-1
12962	32735	376.26437	87	1544	1372.5	17167	-1
12963	5993	161.97298	37	3	1371	17170	-1
12964	24872	165.81334	150	7.5	1378.5	17170	-1
12965	11092	191.24138	58	6	1392.5	17170	-1
12966	5910	159.72974	37	394	1377	17171	-1
12967	11249	167.89552	67	388	1406	17171	-1
12968	7304	162.31111	45	1653.5	1405	17174	-1
12969	6453	157.39024	41	1786.5	1382.5	17175	-1
12970	14192	165.02325	86	490	1407.5	17176	-1
12971	4398	162.88889	27	498	1408.5	17176	-1
12972	3254	191.41176	17	1415.5	1406	17177	-1
12973	2538	158.625	16	79	1420	17178	-1
12974	14723	277.79245	53	100	1423	17178	-1
12975	4527	156.10345	29	89.5	1424	17178	-1
12976	19037	181.30476	105	85	1435	17178	-1
12977	4244	169.75999	25	2031	1406.5	17179	-1
12978	5048	162.83871	31	2015	1429.5	17179	-1
12979	5709	163.11429	35	787	1432	17182	-1
12980	2028	169	12	1295	1426	17186	-1
12981	1544	154.39999	10	1292.5	1442	17186	-1
12982	4706	168.07143	28	1269	1445	17186	-1
12983	85197	519.4939	164	1544	1434.5	17187	-1
12984	1887	171.54546	11	1530	1442.5	17187	-1
12985	13323	266.45999	50	1514.5	1473	17187	-1
12986	14943	219.75	68	1717.5	1440.5	17188	-1
12987	20479	166.49594	123	618	1445.5	17189	-1
12988	2573	171.53334	15	637	1445.5	17189	-1
12989	1727	157	11	619	1458	17189	-1
12990	3900.9998	169.60869	23	1822.5	1497.5	17191	-1
12991	2015	155	13	1353	1490	17195	-1
12992	5313	171.3871	31	280	1510	17202	-1
12993	10436	254.53659	41	1258	1518.5	17203	-1
12994	4657	179.11539	26	1238	1521.5	17203	-1
12995	4045	161.8	25	1226	1534.5	17203	-1
12996	3341.9998	175.89473	19	379	1522.5	17206	-1
12997	3496	233.06667	15	371.5	1541	17206	-1
12998	6941	161.41861	43	595.5	1533.5	17209	-1
12999	7216	156.86957	46	203.5	1576.5	17211	-1
13000	8133	219.81081	37	203	1584.5	17211	-1
13001	1846	167.81818	11	1783	1571.5	17212	-1
13002	16331.999	263.41934	62	1674.5	1567.5	17214	-1
13003	10512	181.24138	58	1675	1580	17214	-1
13004	4332	160.44444	27	1653	1581	17214	-1
13005	17878	168.66037	106	1671	1589	17214	-1
13006	22804	190.03334	120	1324.5	1581.5	17215	-1
13007	7483	174.02325	43	1313.5	1577.5	17215	-1
13008	1571	157.10001	10	1312.5	1592.5	17215	-1
13009	3558.0002	161.72728	22	281	1582	17217	-1
13010	32084	162.86295	197	1868	1598	17219	-1
13011	3352	159.61905	21	1032	1607.5	17220	-1
13012	1906	158.83333	12	1043	1623.5	17220	-1
13013	4381	182.54167	24	832	1653	17223	-1
13014	12577	199.63492	63	1437.5	1650.5	17224	-1
13015	3980	189.5238	21	1411	1649	17224	-1
13016	4439	193	23	1190	1636	17227	-1
13017	4443	222.14999	20	1149	1648	17227	-1
13018	3145	196.5625	16	93.5	1644	17228	-1
13019	3855	160.625	24	73.5	1650.5	17228	-1
13020	37817	259.02054	146	1572	1652.5	17230	-1
13021	40766	306.51129	133	1327.5	1652.5	17231	-1
13022	9134	154.81355	59	1321.5	1668	17231	-1
13023	13072	157.49397	83	1658.5	1694	17239	-1
13024	21322	159.1194	134	1654	1720	17239	-1
13025	8055	201.375	40	1265.5	1710.5	17243	-1
13026	43794	293.91946	149	1290.5	1734	17243	-1
13027	7752	215.33333	36	1512.5	1737	17248	-1
13028	1762	160.18182	11	1505	1738.5	17248	-1
13029	28157	205.52554	137	1494.5	1746.5	17248	-1
13030	6150	180.88235	34	1514.5	1756	17248	-1
13031	14553	246.66101	59	1501.5	1759	17248	-1
13032	5821	194.03334	30	1532.5	1765	17248	-1
13033	4298	186.86957	23	1497	1766	17248	-1
13034	3853	160.54167	24	1517.5	1771	17248	-1
13035	40096	389.28156	103	628.5	1756	17249	-1
13036	7708	157.30612	49	621.5	1803	17250	-1
13037	2519	179.92857	14	336	1748	17251	-1
13038	1737	157.90909	11	327	1768	17251	-1
13039	3329	158.5238	21	451.5	1759	17252	-1
13040	11278	168.32835	67	446	1782.5	17252	-1
13041	1709	155.36363	11	474.5	1786	17252	-1
13042	2515	157.1875	16	456.5	1791	17252	-1
13043	78712	439.73184	179	1153	1776.5	17254	-1
13044	6968	224.7742	31	1163.5	1770	17254	-1
13045	2618	201.38461	13	1176	1773	17254	-1
13046	21533	168.22656	128	1159.5	1792.5	17254	-1
13047	5540	221.60001	25	1176	1801	17254	-1
13048	26966	171.75797	157	203	1783	17255	-1
13049	1883	156.91667	12	366	1829	17257	-1
13050	2446	163.06667	15	1944	1808	17260	-1
13051	9200	176.92308	52	1971	1817.5	17260	-1
13052	46653	501.64517	93	637.5	1836.5	17261	-1
13053	10015	161.53226	62	635.5	1850.5	17261	-1
13054	67095	493.34558	136	274	1840	17263	-1
13055	9286	160.10345	58	283	1849	17263	-1
13056	95742	488.47958	196	1072.5	1849	17264	-1
13057	33277	354.01065	94	165	1881.5	17266	-1
13058	7972	227.77142	35	1187.5	1867.5	17268	-1
13059	3562	187.47368	19	1145.5	1880.5	17268	-1
