Object ID	Elongation Factor 	Circularity 	Mean Intensity DAPI	Total Intensity DAPI	Total Intensity telo 550	Mean Intensity telo 550	Total Intensity 53BP1 647	Mean Intensity 53BP1 647	telo550_spots  Counts 	53bp1_spots  Counts 	Well 	Center X 	Center Y 	Area 	total_intensity_telo 	total_intensity_bp1 	mean-550-withoutspots 	total_area_telo 	area_dif_telo 	int_dif_telo 	mean-53bp1-withoutspots 	int_dif_telo 	area_dif_telo 	Parent Object ID (Well)	Parent Trace ID
147	1.5962441	0.96355436	539.98669	569146	50598	48.005692	166715	158.17363	0	0	6	1012	861.5	1054	0	0	48.005693	0	1054	50598	158.17362	166715	1054	5	-1
148	2.6346377	0.86436944	317.71127	769179	50216	20.741842	180215	74.438248	0	0	6	1470.5	878	2421	0	0	20.741842	0	2421	50216	74.438249	180215	2421	5	-1
149	1.7653363	0.97188651	412.72293	1112701	111589	41.390579	360085.97	133.56305	2	0	6	350.5	877	2696	2272	0	41.112072	37	2659	109317	133.56304	357813.97	2696	5	-1
150	2.0828815	0.93399138	438.26761	560106	70802	55.400627	134101	104.93036	3	0	6	1088	875.5	1278	5294	0	53.475918	53	1225	65508	104.93036	128807	1278	5	-1
151	2.0231556	0.94623542	296.46033	549341	53950	29.114948	176000	94.98111	1	2	6	1757.5	888.5	1853	10474	13325	23.980143	40	1813	43476	92.114949	165526	1766	5	-1
152	1.7423873	0.94056349	340.22562	547423	65496	40.706028	282761	175.73711	2	1	6	900	892.5	1609	4994	8467	38.708893	46	1563	60502	175.71685	277767	1561	5	-1
153	1.5913783	0.96311715	347.85818	564226	38889	23.975956	193961	119.58138	0	1	6	538.5	904	1622	0	100890	23.975956	0	1622	38889	64.677554	193961	1439	5	-1
154	2.4641701	0.91445843	272.79208	586503	113074	52.59256	204384	95.062325	0	1	6	428.5	912	2150	0	85553	52.592558	0	2150	113074	58.136497	204384	2044	5	-1
155	1.9644226	0.95555504	355.56995	648204	66834	36.661549	209300	114.81075	0	0	6	94.5	902	1823	0	0	36.661547	0	1823	66834	114.81075	209300	1823	5	-1
156	1.5563559	0.98076158	335.23859	785464	52916	22.584721	322109.03	137.47717	0	0	6	1249	914.5	2343	0	0	22.58472	0	2343	52916	137.47718	322109.03	2343	5	-1
157	1.9859472	0.96103739	377.70648	670429	69655	39.242252	200740	113.09296	0	0	6	230.5	922	1775	0	0	39.242254	0	1775	69655	113.09296	200740	1775	5	-1
158	1.8629265	0.95910922	466.62936	800736	86442	50.374126	292620	170.52448	1	0	6	694	926.5	1716	926	0	50.126612	10	1706	85516	170.52448	291694	1716	5	-1
159	1.657096	0.92365817	335.90466	785681	60488	25.860624	174776	74.722534	4	0	6	1412.5	935	2339	8236.0001	0	23.038801	71	2268	52252	74.722531	166540	2339	5	-1
160	1.6616878	0.98109449	415.52399	554309	54953	41.194153	228499	171.2886	1	0	6	1098.5	926	1334	10560	0	34.520218	48	1286	44393	171.28861	217939	1334	5	-1
161	1.9731343	0.91842515	712.19537	1170137	125151.01	76.172249	153803	93.611076	4	1	6	1861	931.5	1643	61028	33980	44.998602	218	1425	64123.008	82.409216	92775	1454	5	-1
162	2.1186352	0.95179816	298.37991	567817	50234	26.397268	294969	155.00211	1	0	6	605.5	945	1903	1051	0	26.00899	12	1891	49183	155.0021	293918	1903	5	-1
163	1.9155447	0.9606867	344.49292	559801	52652	32.40123	266931	164.26523	1	0	6	980.5	937	1625	6035	0	29.6169	51	1574	46617	164.26523	260896	1625	5	-1
164	1.8563574	0.96138743	383.7796	557248	44326	30.527548	246020.98	169.43594	1	0	6	1181	943.5	1452	1257	0	29.950626	14	1438	43069	169.43594	244763.98	1452	5	-1
165	1.4953271	0.98088946	390.62527	537891	112856	81.957878	125487.01	91.130722	0	0	6	39	945.5	1377	0	0	81.957879	0	1377	112856	91.130725	125487.01	1377	5	-1
166	1.9704392	0.95293382	457.80988	537011	88890	75.780052	112301	95.738281	2	2	6	1593	947	1173	15022	28354	66.788427	67	1106	73868	84.199599	97279	997	5	-1
167	1.7528517	0.96277848	433.5928	565405	38258	29.338957	114351	87.692482	0	2	6	336	954.5	1304	0	31878	29.338957	0	1304	38258	71.591146	114351	1152	5	-1
168	1.588916	0.98034592	343.20197	562508	31757	19.375839	133705	81.577179	0	1	6	793	955.5	1639	0	19223	19.375839	0	1639	31757	72.50285	133705	1579	5	-1
169	1.5755329	0.95715311	502.88187	540598	31302	29.118139	99725	92.767441	1	2	6	1534	956	1075	3666	19991	26.598653	36	1039	27636	82.455016	96059	967	5	-1
170	1.7796967	0.97169156	483.36563	1142193	81256	34.386795	352697	149.25815	0	0	6	500	971.5	2363	0	0	34.386796	0	2363	81256	149.25815	352697	2363	5	-1
171	1.7887417	0.96737251	368.74899	555336	71228	47.29615	130858.01	86.891106	2	1	6	91.5	964	1506	10976	21016	43.597685	124	1382	60252	79.308309	119882.01	1385	5	-1
172	1.6872519	0.98344019	274.27597	620138	48994	21.669172	247595	109.50686	1	0	6	2015	974.5	2261	2123	0	20.943253	23	2238	46871	109.50686	245472	2261	5	-1
173	1.670446	0.97181415	885.95044	1161481	186469	142.23418	135914	103.672	1	2	6	1475.5	970	1311	767	37020	142.84769	11	1300	185702	90.231752	135147	1096	5	-1
174	1.6482587	0.86590148	635.59229	2307200	122068	33.627548	429133	118.21846	0	0	6	1052	1002	3630	0	0	33.627548	0	3630	122068	118.21846	429133	3630	5	-1
175	1.4735963	0.98709926	211.90121	630618	75374	25.327286	257952	86.677422	2	2	6	1923.5	1003.5	2976	14884	33518	21.15035	116	2860	60490	79.841338	243068	2811	5	-1
176	1.7670572	0.96246087	389.15421	562717	41781	28.894192	139673	96.592667	1	3	6	893	998	1446	1680	27155	28.081933	18	1428	40101	86.819444	137993	1296	5	-1
177	1.622409	0.98298851	596.65112	1062039	58551.004	32.893822	313052	175.87192	1	0	6	295	998	1780	9997	0	28.460729	74	1706	48554.004	175.87191	303055	1780	5	-1
178	1.9804703	0.94099679	442.96735	1085713	59181	24.145655	359230	146.56467	2	1	6	1122.5	1007	2451	4613.0002	2443	22.651723	42	2409	54568	146.34413	354617	2438	5	-1
179	1.6219795	0.98834054	365.59534	1100442	91055	30.25083	407715	135.45349	3	1	6	1746.5	1006.5	3010	30919.002	31956.002	20.975235	143	2867	60135.998	130.06542	376796	2889	5	-1
180	2.5644273	0.91261367	489.91458	883316	41918	23.249029	245742	136.29617	0	1	6	1250	1010	1803	0	2026	23.249029	0	1803	41918	136.07817	245742	1791	5	-1
181	1.7041992	0.97217146	421.82407	1129223	121766	45.485992	320221	119.61935	1	1	6	685.5	1018.5	2677	1227	3701.0002	45.366579	20	2657	120539	119.21657	318994	2655	5	-1
182	2.4780764	0.90262844	260.07559	540177	53365	25.693308	162318	78.150215	0	1	6	157.5	1021.5	2077	0	64999	25.693308	0	2077	53365	49.958419	162318	1948	5	-1
183	1.8330046	0.95123781	371.92969	1110954	62318	20.863073	360640	120.73653	1	2	6	1574	1032	2987	3335	3882	19.893086	22	2965	58983	120.40432	357305	2963	5	-1
184	1.7739295	0.94922469	342.93698	533267	87804	56.465595	196050	126.07717	2	0	6	40	1024	1555	17337	0	48.530992	103	1452	70467	126.07717	178713	1555	5	-1
185	1.8539755	0.9555489	438.17831	570070	38702	29.747887	178909	137.51653	1	0	6	962	1025.5	1301	5618	0	26.194774	38	1263	33084	137.51653	173291	1301	5	-1
186	1.6932972	0.98082747	389.67578	570875	47016.996	32.093513	127833	87.258018	0	4	6	404.5	1024.5	1465	0	16319	32.093513	0	1465	47016.996	81.755132	127833	1364	5	-1
187	1.7260317	0.97120907	347.74905	1093323	108169.01	34.4049	376529	119.76113	2	0	6	1659.5	1053	3144	46991	0	20.164142	110	3034	61178.008	119.76113	329538	3144	5	-1
188	1.7275281	0.98076296	242.80019	516436	61988	29.143394	171972	80.851906	0	1	6	1862	1055.5	2127	0	16588	29.143394	0	2127	61988	76.770751	171972	2024	5	-1
189	2.4485802	0.91886384	341.44684	886396	65397	25.191448	192189	74.032745	2	0	6	815	1062.5	2596	10021	0	21.870458	64	2532	55376	74.032743	182168	2596	5	-1
190	1.6226307	0.9686031	611.83008	1058466	60498.004	34.969944	253156	146.33295	2	0	6	256.5	1064	1730	7799	0	31.480886	56	1674	52699.004	146.33295	245357	1730	5	-1
191	1.4588889	0.96690649	698.3443	1233276	57121.004	32.344849	145161	82.197624	1	1	6	991.5	1070	1766	2730	10035	31.313186	29	1737	54391.004	79.392479	142431	1702	5	-1
192	1.8848768	0.95803542	464.79129	1089006	109219	46.615025	353171	150.73453	5	0	6	1547.5	1081	2343	47158	0	29.524738	241	2102	62061	150.73453	306013	2343	5	-1
193	1.7153877	0.97819634	450.96909	1108482	43712.996	17.78397	298482	121.43287	0	0	6	492.5	1080	2458	0	0	17.783969	0	2458	43712.996	121.43287	298482	2458	5	-1
194	1.4957152	0.96106487	376.70392	566186	58381	38.842979	120060	79.880241	4	2	6	630.5	1074	1503	17553	8562	30.131365	148	1355	40828	76.895172	102507	1450	5	-1
195	2.775724	0.87284829	429.48694	674724	39743	25.297899	195692	124.56525	1	1	6	1038.5	1083.5	1571	3589.9998	2778	23.567797	37	1534	36153	123.74214	192102	1559	5	-1
196	2.4018127	0.92186549	295.74002	585861	42891	21.651186	142536	71.951538	1	3	6	388	1079.5	1981	2649	6972	20.668721	34	1947	40242	69.662898	139887	1946	5	-1
197	2.8835864	0.85159856	232.42059	320508	36309	26.329948	133014	96.456856	1	0	6	2033.5	1089	1379	1759	0	25.460575	22	1357	34550	96.456853	131255	1379	5	-1
198	1.9223962	0.95800279	371.69058	544155	137984	94.251366	249069.98	170.12978	1	0	6	63.5	1083	1464	7470	0	92.958689	60	1404	130514	170.12977	241599.98	1464	5	-1
199	2.3939667	0.92817675	290.81955	643002	122089	55.218906	153378	69.370422	1	1	6	132	1097	2211	6658	56608	53.738827	63	2148	115431	45.710912	146720	2117	5	-1
200	1.6366645	0.82418845	276.65836	388705	34698	24.696085	142833	101.6605	1	0	6	1349.5	1092	1405	6675	0	20.395197	31	1374	28023	101.6605	136158	1405	5	-1
201	2.2437651	0.91624182	447.76822	546725	50082	41.0172	98143	80.379196	2	1	6	662.5	1099	1221	21632	8140.0005	25.311388	97	1124	28450	76.991445	76511	1169	5	-1
202	1.420033	0.98315366	462.58789	1115762	86410	35.825043	296993	123.13142	1	1	6	549	1103.5	2412	4404	3335	34.587094	41	2371	82006	122.81807	292589	2391	5	-1
203	1.5213074	0.99345219	264.82138	639014	62222	25.786158	164831	68.30957	0	3	6	298	1104	2413	0	9640.9999	25.786158	0	2413	62222	65.647208	164831	2364	5	-1
204	1.9563772	0.9559754	329.51105	790497	46362	19.325552	247704	103.25302	2	3	6	1144	1121.5	2399	5160	6139	17.428934	35	2364	41202	102.35805	242544	2360	5	-1
205	1.6568405	0.96990103	370.65726	971122	64054	24.448092	196888	75.148094	1	1	6	734.5	1124	2620	8826	3587	21.590305	62	2558	55228	74.375144	188062	2599	5	-1
206	1.5620521	0.91555033	331.26608	850360.06	66233	25.801714	338722	131.95247	3	2	6	1422	1128.5	2567	16899	9017	19.900766	88	2479	49334	130.62797	321823	2524	5	-1
207	1.778626	0.97688073	461.57571	600510	36832	28.31053	174199.02	133.89624	0	6	6	964.5	1123.5	1301	0	91005	28.31053	0	1301	36832	75.017147	174199.02	1109	5	-1
208	1.7829256	0.9773841	267.76709	512773.97	40851	21.332115	176536	92.185898	1	0	6	1942.5	1127.5	1915	706	0	21.095638	12	1903	40145	92.185901	175830	1915	5	-1
209	1.6691781	0.97549795	389.61469	567279	89284	61.32143	222088.02	152.53297	1	0	6	913.5	1133	1456	3066	0	60.716901	36	1420	86218	152.53298	219022.02	1456	5	-1
210	1.5249312	0.98890729	330.1235	1077193	69329	21.247011	327519	100.37358	1	6	6	1717.5	1146.5	3263	1875	36958	20.787057	18	3245	67454	95.547846	325644	3041	5	-1
211	2.343662	0.92040329	304.07077	536989	79603	45.07531	199600	113.02378	1	0	6	1849	1154	1766	27239	0	30.929711	73	1693	52364	113.02378	172361	1766	5	-1
212	1.6952676	0.97730003	486.88712	1091114	132702	59.21553	312537	139.46318	0	0	6	62.5	1158	2241	0	0	59.215529	0	2241	132702	139.46319	312537	2241	5	-1
213	1.5214592	0.97686444	485.72009	1121042	81031	35.108753	304277	131.83578	2	0	6	254.5	1169	2308	15895	0	29.728891	117	2191	65136	131.83579	288382	2308	5	-1
214	2.0825516	0.8794637	367.46973	558554	40747	26.807238	212323	139.68619	0	0	6	856.5	1170.5	1520	0	0	26.807237	0	1520	40747	139.68618	212323	1520	5	-1
215	1.9583859	0.88354828	435.10095	1280067	81821	27.811354	381674	129.73283	4	2	6	1409	1177.5	2942	23325	25991	20.64079	108	2834	58496	126.62264	358349	2809	5	-1
216	1.8479157	0.94826256	514.6933	1102473	124402	58.077499	410851	191.80719	1	0	6	597	1171	2142	2686	0	57.413208	22	2120	121716	191.80719	408165	2142	5	-1
217	1.5092323	0.96629418	543.42731	1106418	60367	29.649803	363157	178.36787	0	0	6	712.5	1175	2036	0	0	29.649804	0	2036	60367	178.36788	363157	2036	5	-1
218	1.4344197	0.86257879	343.44492	1587059	94263.008	20.398832	470150	101.74205	3	7	6	1302	1193.5	4621	4617	89411	19.603326	48	4573	89646.008	91.282426	465533	4171	5	-1
219	1.7155251	0.9741991	405.23474	882196.06	60636	27.853008	275690	126.63757	1	0	6	408.5	1178.5	2177	1357	0	27.482151	20	2157	59279	126.63757	274333	2177	5	-1
220	1.513442	0.98800922	357.64783	809357.06	56095	24.787891	219595	97.037117	1	4	6	1078.5	1185.5	2263	11608	29758	20.12076	52	2211	44487	89.630312	207987	2118	5	-1
221	1.8371585	0.95218594	380.98453	689963	44946	24.818333	293450	162.03755	0	0	6	960	1197.5	1811	0	0	24.818332	0	1811	44946	162.03755	293450	1811	5	-1
222	1.7453925	0.97200199	272.43723	796334	79244	27.110502	346753	118.62915	2	0	6	1626.5	1208	2923	14420	0	22.769231	76	2847	64824	118.62915	332333	2923	5	-1
223	1.6996177	0.91237736	319.53235	558223	98839	56.576416	207825	118.96107	2	0	6	504.5	1204.5	1747	21079	0	48.328154	138	1609	77760	118.96108	186746	1747	5	-1
224	2.014218	0.90999227	302.32297	252742	71295	85.281097	88691	106.08971	1	3	6	1359	1212.5	836	10578	36330	74.774631	24	812	60717	79.095166	78113	662	5	-1
225	2.2361809	0.92618392	270.27676	535148	79276	40.038383	165099	83.383331	2	1	6	1825.5	1222	1980	26231	28609	28.051296	89	1891	53045	73.539871	138868	1856	5	-1
226	1.8473282	0.91464641	342.78525	1091771	75528	23.713657	424035	133.13501	1	0	6	141.5	1231	3185	8344	0	21.658285	83	3102	67184	133.13501	415691	3185	5	-1
227	1.8522484	0.92490308	267.02365	124166	9458	20.339785	37836	81.367744	1	1	6	1387.5	1218	465	1175	3364	18.406667	15	450	8283	76.775056	36661	449	5	-1
228	1.9089286	0.9665003	304.85184	681039	44610	19.968666	192580	86.204117	1	1	6	1180.5	1238	2234	3458	51456	18.595572	21	2213	41152	66.946869	189122	2108	5	-1
229	1.8271605	0.96465142	88.388885	14318.999	2818.9998	17.401234	5774	35.641975	0	0	6	1407	1223	162	0	0	17.401233	0	162	2818.9998	35.641975	5774	162	5	-1
230	1.5595294	0.98613611	538.00189	1133032	52358	24.861349	343490	163.10066	0	0	6	760.5	1250	2106	0	0	24.861349	0	2106	52358	163.10066	343490	2106	5	-1
231	1.6539528	0.85111008	419.74963	559946	38533	28.885307	262006	196.4063	0	0	6	850.5	1249	1334	0	0	28.885307	0	1334	38533	196.4063	262006	1334	5	-1
232	1.723813	0.83440125	452.6489	1121664	47369	19.11582	101275	40.869652	0	0	6	294.5	1259.5	2478	0	0	19.115819	0	2478	47369	40.869653	101275	2478	5	-1
233	2.1929412	0.8961293	335.19656	547376	36386	22.281691	159833	97.876915	0	1	6	661	1254.5	1633	0	50078.004	22.28169	0	1633	36386	75.850032	159833	1447	5	-1
234	1.6295993	0.97873863	338.80829	827031.06	46005	18.846785	269217	110.28963	0	2	6	438.5	1260.5	2441	0	16635	18.846784	0	2441	46005	106.98094	269217	2361	5	-1
235	1.8076592	0.97754997	299.65442	692801	73066	31.602942	300239	129.86116	1	0	6	2006.5	1268	2312	8061	0	28.83984	58	2254	65005	129.86116	292178	2312	5	-1
236	1.9157815	0.95128074	469.44138	612621	39477	30.250574	165493	126.81456	2	2	6	922.5	1263	1305	1648	74304	29.553906	25	1280	37829	76.952743	163845	1185	5	-1
237	1.6847373	0.96814358	452.18961	539010	27971	23.465605	185304	155.45638	0	0	6	1023	1267	1192	0	0	23.465604	0	1192	27971	155.45638	185304	1192	5	-1
238	1.9368756	0.94715409	409.17963	895285	64883	29.654022	355610	162.52742	2	0	6	1081.5	1287	2188	18222	0	22.508924	115	2073	46661	162.52742	337388	2188	5	-1
239	2.1165339	0.90148305	286.9274	553196	46710	24.227179	224768	116.58091	1	0	6	557	1289.5	1928	1223	0	23.827658	19	1909	45487	116.58091	223545	1928	5	-1
240	1.409632	0.98154364	357.76602	659005	64197.996	34.852333	228249	123.91368	0	2	6	605	1301.5	1842	0	7186	34.852332	0	1842	64197.996	122.40476	228249	1806	5	-1
241	2.0663931	0.86788163	489.35437	2427687	223380.02	45.027214	584939	117.90748	3	0	6	690.5	1323.5	4961	16726	0	42.538908	103	4858	206654.02	117.90748	568213	4961	5	-1
242	1.8824988	0.93752536	325.30417	639548	67805	34.488811	219835	111.81841	0	1	6	491	1307.5	1966	0	12972	34.48881	0	1966	67805	108.76078	219835	1902	5	-1
243	1.8197958	0.96820032	488.16534	1095443	90099	40.15107	252184	112.38146	0	0	6	1774.5	1309	2244	0	0	40.15107	0	2244	90099	112.38146	252184	2244	5	-1
244	1.7643576	0.96504993	332.20358	554780	50967	30.519161	129227	77.381439	0	1	6	1683	1305.5	1670	0	5272	30.519162	0	1670	50967	75.536258	129227	1641	5	-1
245	2.1286456	0.94094752	451.54663	1123448	188623	75.813103	342012	137.46463	0	0	6	1260	1314.5	2488	0	0	75.813103	0	2488	188623	137.46463	342012	2488	5	-1
246	1.8250577	0.96684325	266.81943	920527	96576	27.993044	298696	86.578552	2	1	6	1554.5	1323.5	3450	33051.998	2553	19.162595	135	3315	63524.002	86.238497	265644	3434	5	-1
247	1.9473464	0.94778132	478.71368	1130243	48294.996	20.455315	368763	156.18933	0	0	6	958	1326.5	2361	0	0	20.455314	0	2361	48294.996	156.18933	368763	2361	5	-1
248	1.6010129	0.96953881	688.96368	1213265	142222	80.76207	157739	89.57354	0	1	6	354	1337	1761	0	25589	80.762067	0	1761	142222	81.978908	157739	1612	5	-1
249	1.5443248	0.98280319	404.62698	975151	87803	36.432781	379926	157.64565	1	0	6	87	1344.5	2410	2544	0	35.898526	35	2375	85259	157.64564	377382	2410	5	-1
250	1.7509352	0.96143636	352.25293	1112767	72334	22.897753	367151	116.22381	2	2	6	1158	1349.5	3159	12064	34219.999	19.473344	64	3095	60270	112.93453	355087	2948	5	-1
251	6.3891626	0.64606125	120.54	24108	15017	75.084999	4763	23.815001	1	0	6	4	1341	200	8482	0	47.355072	62	138	6535	23.815	-3719	200	5	-1
252	2.0194175	0.93495542	359.77512	619173	49508	28.766996	336470	195.50842	1	0	6	868.5	1351	1721	7960	0	24.613744	33	1688	41548	195.50843	328510	1721	5	-1
253	1.729923	0.95638887	366.4393	663988	43874	24.213024	188377	103.96082	0	3	6	481.5	1357	1812	0	38414.998	24.213024	0	1812	43874	87.851202	188377	1707	5	-1
254	1.8388626	0.95082398	331.39563	547797	40166	24.298851	160366	97.015121	0	0	6	710.5	1363.5	1653	0	0	24.298851	0	1653	40166	97.015124	160366	1653	5	-1
255	1.6258382	0.98389132	301.25391	672700	73314	32.832066	306695	137.34662	3	2	6	215.5	1367.5	2233	18267	11912	26.528675	158	2075	55047	136.09557	288428	2166	5	-1
256	1.7218609	0.96501802	574.37543	1132094	130346	66.131912	411720	208.88889	2	0	6	1379	1370.5	1971	4258	0	65.670833	51	1920	126088	208.88889	407462	1971	5	-1
257	1.438968	0.98875674	238.6422	617606	132156	51.064915	207308	80.103554	2	3	6	554.5	1387	2588	36722	77988	39.517184	173	2415	95434	54.199497	170586	2386	5	-1
258	1.6411998	0.96626868	315.98975	555194	85211	48.498009	120714.01	68.704613	1	0	6	1628	1381	1757	7252	0	45.377765	39	1718	77959	68.704615	113462.01	1757	5	-1
259	2.0833333	0.9541302	344.96478	1077325	123384.99	39.508484	353140	113.07717	5	0	6	1835	1386	3123	19655	0	34.808722	143	2980	103729.99	113.07717	333485	3123	5	-1
260	1.8216216	0.96531403	285.79718	525581	75960	41.305058	138749	75.448067	2	1	6	1986.5	1384	1839	4313	4158	39.914763	44	1795	71647	74.277594	134436	1812	5	-1
261	1.5578831	0.97382333	331.55432	601108	49238	27.1583	356536	196.65527	1	0	6	819.5	1391.5	1813	1756	0	26.526257	23	1790	47482	196.65527	354780	1813	5	-1
262	1.6648321	0.96551544	514	923658	54368	30.254869	362072	201.48692	0	0	6	750.5	1407	1797	0	0	30.254869	0	1797	54368	201.48692	362072	1797	5	-1
263	1.6302852	0.97860811	550.70026	1115168	69086	34.116543	366738	181.10518	0	0	6	1495.5	1408.5	2025	0	0	34.116543	0	2025	69086	181.10519	366738	2025	5	-1
264	1.9861279	0.93586267	432.47977	705807	49612	30.399509	219497	134.49571	1	0	6	642	1420	1632	1205	0	29.973375	17	1615	48407	134.49571	218292	1632	5	-1
265	1.6874477	0.97057456	451.03406	1073010	61676	25.925179	302464	127.13914	1	0	6	399.5	1427	2379	10649	0	22.263089	87	2292	51027	127.13913	291815	2379	5	-1
266	1.848672	0.96490272	352.78806	567636	33629	20.900558	161153	100.15724	0	4	6	1281	1425	1609	0	56806	20.900559	0	1609	33629	72.766388	161153	1434	5	-1
267	1.72202	0.98068216	443.60812	970170.94	69063	31.578875	230386	105.34339	2	1	6	1368.5	1441	2187	6358	12390	29.2331	42	2145	62705	102.63465	224028	2124	5	-1
268	1.6385998	0.96579859	517.13525	542992	69278	65.97905	82669	78.732384	3	1	6	1931	1437.5	1050	21378	8445	52.52193	138	912	47900	74.522088	61291	996	5	-1
269	4.81875	0.7229483	196.55949	94152	12827	26.778706	25621	53.488518	1	0	6	2040.5	1448	479	795	0	25.709402	11	468	12032	53.488518	24826	479	5	-1
270	1.8004839	0.87310849	462.92657	1960494	165008	38.962929	493922	116.62857	5	3	6	1153	1462	4235	19741	37703	35.379201	129	4106	145267	110.6522	474181	4123	5	-1
271	1.7723103	0.97310143	459.17142	1095583	81677	34.23177	277082	116.12825	3	0	6	284.5	1462.5	2386	21512	0	26.692547	132	2254	60165	116.12825	255570	2386	5	-1
272	1.6234631	0.98644895	298.86911	582197	97929	50.271561	119251	61.217144	1	1	6	1616	1466.5	1948	11087	2725	46.241747	70	1878	86842	60.344899	108164	1931	5	-1
273	1.7884774	0.94657739	260.87531	621405	66386	27.869858	225678	94.743073	1	3	6	643	1473.5	2382	19719	89877	20.281182	81	2301	46667	61.337398	205959	2214	5	-1
274	1.7002176	0.9731654	605.58246	1097921	116786	64.415886	212549	117.23608	6	0	6	752	1473	1813	55162	0	40.864721	305	1508	61624	117.23607	157387	1813	5	-1
275	1.8452632	0.95995331	579.8172	545608	59411	63.136024	81469	86.577049	1	2	6	1887	1473	941	15008	21329.001	50.979334	70	871	44403	73.074118	66461	823	5	-1
276	1.6642539	0.9679529	632.04803	1118725	88539	50.022034	101390	57.282486	3	0	6	1763	1484.5	1770	51285	0	24.206628	231	1539	37254	57.282486	50105	1770	5	-1
277	1.6077688	0.96989753	487.56912	1026333	45803	21.759146	315365	149.81711	0	0	6	542.5	1495	2105	0	0	21.759145	0	2105	45803	149.8171	315365	2105	5	-1
278	1.6919665	0.97207216	265.95447	537494	72445	35.846115	131098	64.867889	0	0	6	1504.5	1497.5	2021	0	0	35.846116	0	2021	72445	64.867887	131098	2021	5	-1
279	1.9671319	0.9421124	504.45267	1097689	123191	56.61351	363145	166.88649	4	0	6	1091	1506.5	2176	67839	0	28.212029	214	1962	55352	166.88649	295306	2176	5	-1
280	1.4453366	0.96581766	579.7901	1836775	219376	69.247475	352018	111.11679	0	1	6	1300.5	1511	3168	0	2044	69.247475	0	3168	219376	110.85651	352018	3157	5	-1
281	1.6491416	0.96511317	289.99728	534755	51824	28.104122	114092	61.872017	1	0	6	1977	1505.5	1844	9568	0	23.554069	50	1794	42256	61.872017	104524	1844	5	-1
282	1.8600134	0.95151705	379.94186	561934	46997	31.776199	183787	124.26437	2	0	6	1240.5	1503	1479	9766	0	26.517806	75	1404	37231	124.26437	174021	1479	5	-1
283	1.8715334	0.96402467	412.05478	1007886	110335	45.108341	270585	110.62347	2	0	6	146	1520.5	2446	30673	0	34.366695	128	2318	79662	110.62347	239912	2446	5	-1
284	1.6103203	0.97275933	494.59155	1101950	63360.996	28.438509	366019	164.28142	1	0	6	444	1517	2228	900	0	28.211832	14	2214	62460.996	164.28142	365119	2228	5	-1
285	2.1584403	0.93560281	445.15808	889871	48440	24.232117	267032	133.58279	0	0	6	731.5	1532.5	1999	0	0	24.232116	0	1999	48440	133.58279	267032	1999	5	-1
