Object ID	Total Intensity 53BP1 647	Mean Intensity 53BP1 647	Area 	Parent Object ID (MO)	Parent Trace ID
15079	3443	163.95238	21	19879	-1
15080	1867	155.58333	12	19879	-1
15081	35688	272.42749	131	19882	-1
15082	3611.9998	157.04347	23	19891	-1
15083	8012.9995	276.31033	29	19893	-1
15084	1812	181.2	10	19893	-1
15085	5486	161.35294	34	19896	-1
15086	2632	164.5	16	19896	-1
15087	17360	157.81818	110	19896	-1
15088	2368	157.86667	15	19896	-1
15089	13257	176.75999	75	19900	-1
15090	1893	189.3	10	19902	-1
15091	14227	163.52873	87	19903	-1
15092	3355	223.66667	15	19905	-1
15093	1675	167.5	10	19905	-1
15094	2524	194.15384	13	19905	-1
15095	3651.9998	173.90475	21	19907	-1
15096	8792	172.39215	51	19907	-1
15097	12283	188.96924	65	19907	-1
15098	2166	154.71428	14	19907	-1
15099	8207	170.97917	48	19907	-1
15100	3491	174.55	20	19907	-1
15101	12078	201.3	60	19907	-1
15102	1928	160.66667	12	19907	-1
15103	1880	156.66667	12	19909	-1
15104	1944	162	12	19912	-1
15105	3303	173.8421	19	19912	-1
15106	2818	201.28572	14	19922	-1
15107	4041	175.69565	23	19923	-1
15108	6074	155.74359	39	19926	-1
15109	17941	208.61627	86	19926	-1
15110	5471	160.91176	34	19927	-1
15111	6776	161.33333	42	19927	-1
15112	2312	192.66667	12	19931	-1
15113	2203	157.35715	14	19931	-1
15114	30050	183.2317	164	19941	-1
15115	10001	204.10204	49	19943	-1
15116	3953	179.68182	22	19943	-1
15117	3716	218.58824	17	19943	-1
15118	6389	152.11905	42	19945	-1
15119	2526	157.875	16	19945	-1
15120	21993	166.61363	132	19945	-1
15121	3650	165.90909	22	19947	-1
15122	2929	154.1579	19	19949	-1
15123	4561	157.27586	29	19949	-1
15124	3591	179.55	20	19952	-1
15125	1856	154.66667	12	19952	-1
15126	2457	245.7	10	19952	-1
15127	2729	170.5625	16	19953	-1
15128	15564	160.45361	97	19955	-1
15129	2211	157.92857	14	19955	-1
15130	1968	164	12	19955	-1
15131	5883	154.8158	38	19956	-1
15132	6447	161.175	40	19957	-1
15133	2324	154.93333	15	19961	-1
15134	1673	167.3	10	19961	-1
15135	18579	187.66667	99	19964	-1
15136	2558	159.875	16	19964	-1
15137	2406	160.39999	15	19968	-1
15138	2358	157.2	15	19968	-1
15139	4289	158.85185	27	19968	-1
15140	10673	164.2	65	19971	-1
15141	1825	165.90909	11	19974	-1
15142	2523	168.2	15	19976	-1
15143	4554	253	18	19976	-1
15144	3728	186.39999	20	19980	-1
15145	42330	233.8674	181	19981	-1
15146	26132	339.37662	77	19982	-1
15147	18161	211.17442	86	19982	-1
15148	1922	160.16667	12	19984	-1
15149	2482	155.125	16	19986	-1
15150	2039	169.91667	12	19992	-1
15151	6207	200.2258	31	19992	-1
15152	3514.9998	159.77272	22	19995	-1
15153	13627	168.23457	81	19997	-1
15154	3290	156.66667	21	19998	-1
15155	28988	239.57025	121	20004	-1
15156	14830	308.95834	48	20004	-1
15157	2862	159	18	20004	-1
15158	20338	350.65518	58	20004	-1
15159	6021	158.44737	38	20005	-1
15160	7898	179.5	44	20005	-1
15161	19061	284.49252	67	20005	-1
15162	2970	174.70589	17	20005	-1
15163	3937	151.42308	26	20009	-1
15164	6482	166.20512	39	20011	-1
15165	40883	337.87604	121	20017	-1
15166	47083	362.17691	130	20017	-1
15167	22687	160.90071	141	20019	-1
15168	2203	157.35715	14	20020	-1
15169	73196	519.12054	141	20021	-1
15170	5032	162.32259	31	20023	-1
15171	92699	512.14917	181	20026	-1
15172	1789	178.89999	10	20027	-1
15173	4623	210.13637	22	20027	-1
15174	3877	161.54167	24	20028	-1
15175	14502	263.67273	55	20029	-1
15176	6190	281.36365	22	20029	-1
15177	1544	154.39999	10	20029	-1
15178	3872	193.60001	20	20030	-1
15179	59540	508.88889	117	20030	-1
15180	11374	334.52942	34	20030	-1
15181	2497	166.46666	15	20034	-1
15182	28502	171.69879	166	20034	-1
15183	6337	186.38235	34	20034	-1
15184	2001	153.92308	13	20036	-1
15185	4270	170.8	25	20037	-1
15186	3599	171.38095	21	20037	-1
15187	3754	170.63637	22	20039	-1
15188	1784	162.18182	11	20040	-1
15189	8125	253.90625	32	20043	-1
15190	2489	155.5625	16	20043	-1
15191	7469	196.55263	38	20046	-1
15192	1626	162.60001	10	20046	-1
15193	6219	172.75	36	20046	-1
15194	2012	154.76923	13	20048	-1
15195	2006	154.30769	13	20048	-1
15196	7322.0005	159.17392	46	20048	-1
15197	23921	191.368	125	20048	-1
15198	4575	183	25	20048	-1
15199	2027	155.92308	13	20049	-1
15200	7189	167.18605	43	20052	-1
15201	75373	550.16791	137	20054	-1
15202	2428	161.86667	15	20055	-1
15203	2182	181.83333	12	20055	-1
15204	2183	155.92857	14	20057	-1
15205	2848	167.52942	17	20057	-1
15206	9890	156.98413	63	20058	-1
15207	7207.0005	156.67392	46	20058	-1
15208	6139.0005	157.41026	39	20059	-1
15209	1563	156.3	10	20059	-1
15210	1580	158	10	20062	-1
15211	3872	184.38095	21	20064	-1
15212	3056	179.76471	17	20064	-1
15213	2081	160.07692	13	20064	-1
15214	1657	165.7	10	20064	-1
15215	5016	161.80646	31	20064	-1
15216	1886	157.16667	12	20064	-1
15217	1681	168.10001	10	20064	-1
15218	1924	192.39999	10	20064	-1
15219	8493	180.70213	47	20065	-1
15220	4386	156.64285	28	20065	-1
15221	4670	161.03448	29	20065	-1
15222	14968.999	154.31958	97	20066	-1
15223	15243	157.14433	97	20066	-1
15224	2311	154.06667	15	20068	-1
15225	82005	485.23669	169	20069	-1
15226	5028	162.19354	31	20071	-1
15227	24400	170.62936	143	20075	-1
15228	13715	173.60759	79	20075	-1
15229	13762.001	152.91112	90	20076	-1
15230	12981	160.25926	81	20077	-1
15231	6428	257.12	25	20077	-1
15232	1550	155	10	20079	-1
15233	2041	157	13	20079	-1
15234	8990	157.7193	57	20080	-1
15235	2592	152.47058	17	20080	-1
15236	4596	164.14285	28	20080	-1
15237	2643	155.47058	17	20081	-1
15238	2037	156.69231	13	20081	-1
15239	5889	210.32143	28	20081	-1
15240	2548	159.25	16	20083	-1
15241	2497	156.0625	16	20083	-1
15242	3840.9998	182.90475	21	20083	-1
15243	12065	158.75	76	20085	-1
15244	2676	157.41176	17	20085	-1
15245	7000	194.44444	36	20087	-1
15246	2065	187.72728	11	20087	-1
15247	11060	162.64706	68	20089	-1
15248	8570	155.81818	55	20089	-1
15249	7049	160.20454	44	20091	-1
15250	57097	432.55304	132	20093	-1
15251	16499	164.99001	100	20094	-1
15252	13126	166.1519	79	20099	-1
15253	6660	166.5	40	20100	-1
15254	7232	180.8	40	20100	-1
15255	32182	199.8882	161	20104	-1
15256	3215.0002	153.09525	21	20105	-1
15257	9447	178.24529	53	20107	-1
15258	60415	428.47519	141	20111	-1
15259	17139	380.86667	45	20111	-1
15260	10858	157.36232	69	20112	-1
15261	2845	158.05556	18	20112	-1
15262	2296	191.33333	12	20112	-1
15263	36164	189.34032	191	20113	-1
15264	23861.998	160.14764	149	20117	-1
15265	4689	167.46428	28	20117	-1
15266	21030	191.18182	110	20120	-1
15267	4715	157.16667	30	20121	-1
15268	12407	165.42667	75	20121	-1
15269	39193	221.42938	177	20122	-1
15270	42077	237.72316	177	20123	-1
15271	8782	159.67273	55	20128	-1
15272	1705	170.5	10	20131	-1
15273	4633	159.75862	29	20131	-1
15274	9534	161.59322	59	20132	-1
15275	75075	641.66669	117	20132	-1
15276	3431	155.95454	22	20137	-1
15277	4042	168.41667	24	20139	-1
15278	6569	199.06061	33	20139	-1
15279	66718	385.65317	173	20139	-1
15280	2068	159.07692	13	20143	-1
15281	9113	239.8158	38	20143	-1
15282	2994	176.11765	17	20144	-1
15283	2296	176.61539	13	20145	-1
15284	4062	193.42857	21	20145	-1
15285	8525	236.80556	36	20146	-1
15286	68555	431.16351	159	20146	-1
15287	4213	210.64999	20	20150	-1
15288	4195	199.7619	21	20150	-1
15289	2172	167.07692	13	20152	-1
15290	125399	636.54315	197	20153	-1
15291	4075.9998	163.03999	25	20157	-1
15292	12462	170.71233	73	20157	-1
15293	12422	177.45714	70	20167	-1
15294	1916	159.66667	12	20171	-1
15295	3351	159.57143	21	20172	-1
15296	6371	172.18919	37	20174	-1
15297	3306	194.47058	17	20174	-1
15298	64339	456.30496	141	20178	-1
15299	2318	165.57143	14	20181	-1
15300	7737.9995	154.75999	50	20182	-1
15301	30896.998	162.61578	190	20182	-1
15302	2616	163.5	16	20184	-1
15303	6820.9995	155.02272	44	20188	-1
15304	13562	169.52499	80	20189	-1
15305	17092	216.35443	79	20189	-1
15306	12923	159.54321	81	20189	-1
15307	1654	165.39999	10	20189	-1
15308	28513	167.72353	170	20198	-1
15309	16533	165.33	100	20201	-1
15310	9687	169.94737	57	20201	-1
15311	14817	162.82417	91	20202	-1
15312	2351	167.92857	14	20206	-1
15313	5640	194.48276	29	20206	-1
15314	1842	153.5	12	20206	-1
15315	1969	164.08333	12	20206	-1
15316	8298	207.45	40	20212	-1
15317	12413	221.66072	56	20212	-1
15318	9101	193.63829	47	20212	-1
15319	3218	169.36842	19	20212	-1
15320	44288	301.2789	147	20214	-1
15321	4676	155.86667	30	20217	-1
15322	2383	158.86667	15	20217	-1
15323	90035	580.87097	155	20217	-1
15324	1783	162.09091	11	20217	-1
15325	2182	155.85715	14	20218	-1
15326	3035	216.78572	14	20219	-1
15327	1676	167.60001	10	20219	-1
15328	2275	189.58333	12	20219	-1
15329	7872.0005	201.84616	39	20219	-1
15330	6637.9995	154.37209	43	20220	-1
15331	2808	175.5	16	20223	-1
15332	48713	335.95172	145	20223	-1
15333	5410	169.0625	32	20223	-1
15334	3414	162.57143	21	20223	-1
15335	3483	165.85715	21	20223	-1
15336	22205	304.17807	73	20235	-1
15337	7111	192.18919	37	20235	-1
15338	1838	153.16667	12	20236	-1
15339	4939	197.56	25	20238	-1
15340	9894	170.58621	58	20238	-1
15341	9642	200.875	48	20241	-1
15342	14247	237.45	60	20241	-1
15343	2680	157.64706	17	20241	-1
15344	3493	183.8421	19	20241	-1
15345	2117	176.41667	12	20241	-1
15346	2936	172.70589	17	20244	-1
15347	20017	166.80833	120	20246	-1
15348	2705	169.0625	16	20246	-1
15349	1679	152.63637	11	20250	-1
15350	2927	182.9375	16	20253	-1
15351	8654	216.35001	40	20253	-1
15352	8049	229.97144	35	20253	-1
15353	3151	185.35294	17	20253	-1
15354	5237	180.58621	29	20254	-1
15355	4811	171.82143	28	20260	-1
15356	82065	453.3978	181	20262	-1
15357	1641	164.10001	10	20265	-1
15358	5564	154.55556	36	20266	-1
15359	8794	159.89091	55	20266	-1
15360	3247	154.61905	21	20266	-1
15361	18432	186.18182	99	20266	-1
15362	1889.0001	171.72728	11	20266	-1
15363	8187	177.97826	46	20266	-1
15364	31620	160.50761	197	20267	-1
15365	7649	191.22501	40	20267	-1
15366	5843	157.91891	37	20271	-1
15367	7464	219.52942	34	20271	-1
15368	3927	163.625	24	20273	-1
15369	1861	169.18182	11	20276	-1
15370	2735	160.88235	17	20276	-1
15371	2872	179.5	16	20277	-1
15372	6274	202.3871	31	20278	-1
15373	68578	531.61243	129	20280	-1
15374	26484	242.97247	109	20282	-1
15375	2496	166.39999	15	20283	-1
15376	4444	193.21739	23	20283	-1
15377	9871	159.20967	62	20286	-1
15378	17991	268.5224	67	20286	-1
15379	2519	157.4375	16	20287	-1
15380	1859	154.91667	12	20287	-1
15381	2522	157.625	16	20289	-1
15382	3807	165.52174	23	20291	-1
15383	6945	169.39024	41	20293	-1
15384	4163	208.14999	20	20296	-1
15385	10477	161.18462	65	20297	-1
15386	86745	492.86932	176	20298	-1
15387	5908	159.67567	37	20302	-1
15388	18697	161.18103	116	20302	-1
15389	5227	186.67857	28	20316	-1
15390	1653	165.3	10	20316	-1
15391	33881	188.22778	180	20316	-1
15392	13732	159.67442	86	20321	-1
15393	5096	182	28	20321	-1
15394	1709	155.36363	11	20321	-1
15395	13166	162.54321	81	20321	-1
15396	2790	155	18	20321	-1
15397	7048	176.2	40	20321	-1
15398	19101	164.66379	116	20322	-1
15399	13383	167.28751	80	20322	-1
15400	7135	169.88095	42	20324	-1
15401	13219	173.9342	76	20324	-1
15402	26074	303.18604	86	20328	-1
15403	10802	372.48276	29	20328	-1
15404	25366	269.85107	94	20328	-1
15405	6309	286.77274	22	20328	-1
15406	3077	181	17	20329	-1
15407	1899	158.25	12	20331	-1
15408	105332	900.2735	117	20334	-1
15409	6296	165.6842	38	20338	-1
15410	2869	179.3125	16	20345	-1
15411	3271	172.1579	19	20346	-1
15412	2409	200.75	12	20346	-1
15413	20228	192.64761	105	20359	-1
15414	17597	169.20192	104	20370	-1
15415	2657	156.29411	17	20381	-1
15416	1613	161.3	10	20381	-1
15417	11731	213.29091	55	20392	-1
15418	5694	177.9375	32	20392	-1
15419	4802	154.90323	31	20394	-1
15420	1570	157	10	20394	-1
15421	32209	169.52106	190	20398	-1
15422	1688	153.45454	11	20398	-1
15423	6484	249.38461	26	20398	-1
15424	13931	156.52809	89	20404	-1
15425	6952.9995	158.02272	44	20405	-1
15426	16561	188.19318	88	20406	-1
15427	31447	182.83139	172	20421	-1
15428	8068	168.08333	48	20421	-1
15429	6552	163.8	40	20422	-1
15430	19096	353.62964	54	20425	-1
15431	2174	167.23077	13	20425	-1
15432	20771	158.55725	131	20428	-1
15433	2330	166.42857	14	20430	-1
15434	9779	162.98334	60	20431	-1
15435	37195	186.90955	199	20433	-1
15436	3389	188.27777	18	20437	-1
15437	27834	161.82558	172	20437	-1
15438	3721	155.04167	24	20437	-1
15439	3538	176.89999	20	20444	-1
15440	9160	160.70175	57	20449	-1
15441	5084	363.14285	14	20454	-1
15442	4771	159.03334	30	20457	-1
15443	93331	549.00586	170	20461	-1
15444	4183	190.13637	22	20467	-1
15445	2511	179.35715	14	20468	-1
15446	4166	173.58333	24	20475	-1
15447	1581	158.10001	10	20475	-1
15448	26067	168.17419	155	20475	-1
15449	1689	153.54546	11	20475	-1
15450	2608	186.28572	14	20478	-1
15451	2243	186.91667	12	20479	-1
15452	2556	213	12	20486	-1
15453	6860	167.31708	41	20488	-1
15454	21533	169.55118	127	20488	-1
15455	29461	327.34445	90	20489	-1
15456	5479	249.04546	22	20493	-1
15457	12080	185.84616	65	20493	-1
15458	5733	163.8	35	20497	-1
15459	2790	155	18	20499	-1
15460	12063	219.32727	55	20499	-1
15461	25933	168.3961	154	20499	-1
15462	53868	315.01755	171	20499	-1
15463	13060	197.87878	66	20502	-1
15464	53600	276.28867	194	20503	-1
15465	13227	213.33871	62	20504	-1
15466	6293	174.80556	36	20504	-1
15467	2295	208.63637	11	20505	-1
15468	11711	308.1842	38	20505	-1
15469	2401	184.69231	13	20505	-1
15470	1881	156.75	12	20507	-1
15471	1585	158.5	10	20507	-1
15472	17741	164.26852	108	20511	-1
15473	2837	177.3125	16	20529	-1
15474	25738	167.12987	154	20532	-1
15475	1561	156.10001	10	20532	-1
15476	5373	158.02942	34	20532	-1
15477	3369	177.3158	19	20532	-1
15478	3189	151.85715	21	20534	-1
15479	4113	164.52	25	20537	-1
15480	5582	159.48572	35	20537	-1
15481	62835	472.4436	133	20537	-1
15482	15446	211.58904	73	20552	-1
15483	21519	155.93478	138	20554	-1
15484	40274	302.81204	133	20557	-1
15485	8530	174.08163	49	20561	-1
15486	2451	153.1875	16	20565	-1
15487	42408	309.54745	137	20565	-1
15488	3111	183	17	20569	-1
15489	2209	157.78572	14	20569	-1
15490	1758	159.81818	11	20571	-1
15491	2645	188.92857	14	20572	-1
15492	1628	162.8	10	20582	-1
15493	2269	189.08333	12	20583	-1
15494	45675	377.47934	121	20592	-1
15495	3970	208.94737	19	20592	-1
15496	49290	275.36313	179	20594	-1
15497	3306	165.3	20	20596	-1
15498	14882	188.37975	79	20599	-1
15499	4176	208.8	20	20603	-1
15500	10539	169.98387	62	20603	-1
15501	3035	159.73685	19	20604	-1
15502	4605	158.79311	29	20629	-1
15503	10287	168.63934	61	20632	-1
15504	14808	174.21176	85	20632	-1
15505	2905	161.38889	18	20634	-1
15506	19116	170.67857	112	20636	-1
15507	4050	155.76923	26	20644	-1
15508	2216	158.28572	14	20646	-1
15509	3001	157.94737	19	20657	-1
15510	2227	171.30769	13	20667	-1
15511	1762.9999	160.27272	11	20674	-1
15512	3814	173.36363	22	20674	-1
15513	7763	209.81081	37	20674	-1
15514	1852	185.2	10	20674	-1
15515	6693	202.81818	33	20677	-1
15516	4283	178.45833	24	20677	-1
15517	2742	152.33333	18	20677	-1
15518	1748	158.90909	11	20682	-1
15519	24681.002	262.56384	94	20683	-1
15520	5347	213.88	25	20688	-1
15521	2178	167.53847	13	20688	-1
15522	4539	206.31818	22	20688	-1
15523	5298	160.54546	33	20688	-1
15524	14848.001	161.39131	92	20688	-1
15525	1937	161.41667	12	20693	-1
15526	18134	171.07547	106	20695	-1
15527	24429	173.25533	141	20698	-1
15528	26395	221.80672	119	20704	-1
15529	3439	181	19	20704	-1
15530	1817.9999	165.27272	11	20707	-1
15531	2058	158.30769	13	20707	-1
15532	3581	238.73334	15	20707	-1
15533	3720	206.66667	18	20707	-1
15534	6704	163.51219	41	20707	-1
15535	1731	173.10001	10	20707	-1
15536	2824	188.26666	15	20707	-1
15537	18682	159.67522	117	20709	-1
15538	3434	156.09091	22	20709	-1
15539	28018	215.52307	130	20719	-1
15540	13600	209.23077	65	20719	-1
15541	3440	172	20	20730	-1
15542	16461	175.11702	94	20733	-1
15543	1543	154.3	10	20733	-1
15544	5687	157.97223	36	20733	-1
15545	2329	166.35715	14	20734	-1
15546	5211	157.90909	33	20736	-1
15547	2553	159.5625	16	20736	-1
15548	26986	188.71329	143	20737	-1
15549	8639	157.07272	55	20751	-1
15550	2315	154.33333	15	20751	-1
15551	36420	229.05661	159	20753	-1
15552	4524	167.55556	27	20753	-1
15553	3429	180.47368	19	20755	-1
15554	4538	162.07143	28	20761	-1
15555	32775	211.45161	155	20764	-1
15556	6451	169.76315	38	20771	-1
15557	36900	405.49451	91	20776	-1
15558	1900	158.33333	12	20777	-1
15559	51851	324.06876	160	20778	-1
15560	71444	558.15625	128	20780	-1
15561	4768	164.41379	29	20782	-1
15562	2268	189	12	20785	-1
15563	7005	175.125	40	20785	-1
15564	114511.01	575.43219	199	20791	-1
15565	20589	168.7623	122	20796	-1
15566	5866.9995	154.39473	38	20796	-1
15567	8565	190.33333	45	20797	-1
15568	31414.002	161.09744	195	20802	-1
15569	2950	155.26315	19	20803	-1
15570	6766	173.48718	39	20806	-1
15571	15213	161.84042	94	20807	-1
15572	1656	165.60001	10	20807	-1
15573	2133	152.35715	14	20811	-1
15574	1966	151.23077	13	20812	-1
15575	12298	153.72501	80	20812	-1
15576	16129.001	156.59224	103	20812	-1
15577	3751	170.5	22	20815	-1
15578	10824	180.39999	60	20815	-1
15579	20649	163.88095	126	20823	-1
15580	2036	156.61539	13	20823	-1
15581	2052	186.54546	11	20827	-1
15582	12876	174	74	20830	-1
15583	6072	224.88889	27	20832	-1
15584	2116	151.14285	14	20835	-1
15585	4966	171.24138	29	20841	-1
15586	22855	245.75269	93	20842	-1
15587	9378	293.0625	32	20842	-1
15588	2119	163	13	20848	-1
15589	31273.998	159.56122	196	20850	-1
15590	4919	213.86957	23	20858	-1
15591	1762	160.18182	11	20858	-1
15592	7508	202.91891	37	20858	-1
15593	2033.9999	156.46153	13	20860	-1
15594	24506	158.10323	155	20869	-1
15595	18813	172.59633	109	20870	-1
15596	16343	204.28751	80	20875	-1
15597	2468	154.25	16	20875	-1
15598	50743	354.84616	143	20876	-1
15599	29653	216.44525	137	20877	-1
15600	38543	410.03192	94	20879	-1
15601	5909	155.5	38	20882	-1
15602	8066.9995	187.60464	43	20882	-1
15603	3949	171.69565	23	20885	-1
15604	22572	156.75	144	20889	-1
15605	1525	152.5	10	20891	-1
15606	45127	518.70117	87	20892	-1
15607	2515	193.46153	13	20892	-1
15608	4071	156.57692	26	20893	-1
15609	1680	168	10	20894	-1
15610	7775	161.97917	48	20894	-1
15611	1933	161.08333	12	20894	-1
15612	1737	157.90909	11	20900	-1
15613	16852	383	44	20902	-1
15614	2488	177.71428	14	20902	-1
15615	18801	186.14851	101	20903	-1
15616	21355	175.04099	122	20907	-1
15617	1601	160.10001	10	20909	-1
15618	66988	352.56842	190	20910	-1
15619	1679	167.89999	10	20911	-1
15620	1536	153.60001	10	20913	-1
15621	2449	163.26666	15	20913	-1
15622	90709	527.37793	172	20915	-1
15623	1744	158.54546	11	20918	-1
15624	1685	153.18182	11	20918	-1
15625	4870	157.09677	31	20919	-1
15626	33340	168.38383	198	20922	-1
15627	12018	190.7619	63	20923	-1
15628	5444	170.125	32	20923	-1
15629	1812	181.2	10	20923	-1
15630	5868	172.58824	34	20923	-1
15631	3813.9998	165.82608	23	20923	-1
15632	2975	175	17	20933	-1
15633	10275	155.68182	66	20934	-1
15634	7751	161.47917	48	20934	-1
15635	2591	161.9375	16	20937	-1
15636	1582	158.2	10	20937	-1
15637	9936	174.3158	57	20937	-1
15638	4665	186.60001	25	20937	-1
15639	1989	165.75	12	20944	-1
15640	8322	157.01888	53	20946	-1
15641	3633	213.70589	17	20946	-1
15642	19884	160.35484	124	20949	-1
15643	11227	215.90384	52	20950	-1
15644	2346	195.5	12	20950	-1
15645	5642	165.94118	34	20951	-1
15646	6086	202.86667	30	20952	-1
15647	2208	169.84616	13	20956	-1
15648	6372	187.41176	34	20956	-1
15649	61815.996	372.38553	166	20957	-1
15650	5019	167.3	30	20959	-1
15651	59792.004	564.0755	106	20961	-1
15652	2020	168.33333	12	20963	-1
15653	7300	158.69565	46	20973	-1
15654	2873	169	17	20973	-1
15655	9550	161.86441	59	20973	-1
15656	14258	198.02777	72	20973	-1
15657	20134	170.62712	118	20983	-1
15658	7492	156.08333	48	20985	-1
15659	9795	160.57378	61	20985	-1
15660	6624	174.3158	38	20986	-1
15661	17238	165.75	104	20986	-1
15662	5041	162.6129	31	20986	-1
15663	9488	182.46153	52	20986	-1
15664	44666	237.58511	188	20987	-1
15665	2774	163.17647	17	20987	-1
15666	3502	175.10001	20	20987	-1
15667	6767	165.04878	41	20995	-1
15668	15036.999	174.84883	86	20996	-1
15669	5477	161.08824	34	20996	-1
15670	2611	153.58824	17	20996	-1
15671	2185	168.07692	13	20996	-1
15672	83624	497.7619	168	20997	-1
15673	68707	355.99481	193	20998	-1
15674	3240.0002	154.28572	21	20998	-1
15675	1716	171.60001	10	21000	-1
15676	7358	222.9697	33	21000	-1
15677	29710	198.06667	150	21002	-1
15678	5746	185.35484	31	21002	-1
15679	22312	184.3967	121	21002	-1
15680	1528	152.8	10	21002	-1
15681	3645	165.68182	22	21002	-1
15682	3215	169.21053	19	21003	-1
15683	4578	208.09091	22	21005	-1
15684	6357	176.58333	36	21010	-1
15685	24549	215.3421	114	21011	-1
15686	4739	163.41379	29	21011	-1
15687	2168	154.85715	14	21012	-1
15688	2740	182.66667	15	21012	-1
15689	4301	172.03999	25	21012	-1
15690	2455	175.35715	14	21012	-1
15691	2439	174.21428	14	21012	-1
15692	94040	563.11377	167	21013	-1
15693	21500	174.79675	123	21013	-1
15694	6087	202.89999	30	21014	-1
15695	35445	295.375	120	21016	-1
15696	17388	189	92	21018	-1
15697	89236	504.1582	177	21021	-1
15698	3321	237.21428	14	21021	-1
15699	3141	224.35715	14	21021	-1
15700	1779	177.89999	10	21022	-1
15701	1932	161	12	21022	-1
15702	28480	312.96704	91	21022	-1
15703	5935	197.83333	30	21023	-1
15704	7371	210.60001	35	21023	-1
15705	4443	177.72	25	21024	-1
15706	25271	319.88608	79	21024	-1
15707	16314	168.18556	97	21024	-1
15708	28275	463.5246	61	21024	-1
15709	27391	456.51666	60	21025	-1
15710	3227	179.27777	18	21028	-1
15711	2424	202	12	21028	-1
15712	2571	171.39999	15	21029	-1
15713	2774	184.93333	15	21029	-1
15714	5519	157.68571	35	21030	-1
15715	25176.998	162.43225	155	21035	-1
15716	4501	195.69565	23	21035	-1
15717	15163	233.27692	65	21039	-1
15718	21410	169.92064	126	21039	-1
15719	38968	541.22223	72	21042	-1
15720	79273	596.0376	133	21042	-1
15721	48182	566.84705	85	21043	-1
15722	23158	171.54074	135	21052	-1
15723	23707	170.55396	139	21052	-1
15724	113661.01	582.87695	195	21054	-1
15725	1988	152.92308	13	21055	-1
15726	2117	162.84616	13	21058	-1
15727	24911	171.8	145	21058	-1
15728	1788	162.54546	11	21058	-1
15729	53111	344.87662	154	21062	-1
15730	1903	158.58333	12	21062	-1
15731	38036	384.20203	99	21063	-1
15732	9164	155.32204	59	21064	-1
15733	6118	174.8	35	21067	-1
15734	3816	200.8421	19	21070	-1
15735	2892	180.75	16	21070	-1
15736	10793	186.08621	58	21070	-1
15737	2021	168.41667	12	21070	-1
15738	4616	192.33333	24	21070	-1
15739	14168	172.78049	82	21072	-1
15740	12475	204.50819	61	21072	-1
15741	12227	177.2029	69	21073	-1
15742	7008	155.73334	45	21073	-1
15743	12227	163.02667	75	21074	-1
15744	1838	153.16667	12	21074	-1
15745	2102	175.16667	12	21075	-1
15746	22445	175.35156	128	21076	-1
15747	49765	352.94327	141	21077	-1
15748	1643	164.3	10	21081	-1
15749	2548	169.86667	15	21082	-1
15750	1712	171.2	10	21087	-1
15751	34046	195.66667	174	21087	-1
15752	3838	153.52	25	21089	-1
15753	61492	325.35449	189	21095	-1
15754	19274	155.43549	124	21105	-1
15755	3237	154.14285	21	21105	-1
15756	1897	172.45454	11	21108	-1
15757	2849	158.27777	18	21113	-1
15758	4323	160.11111	27	21113	-1
15759	27790	235.50847	118	21118	-1
15760	6794	158	43	21124	-1
15761	29266	172.15294	170	21124	-1
15762	6617	165.425	40	21125	-1
15763	4386	168.69231	26	21125	-1
15764	14700	207.04225	71	21130	-1
15765	17619	174.44554	101	21130	-1
15766	4111	164.44	25	21130	-1
15767	3281	164.05	20	21130	-1
15768	1685	153.18182	11	21130	-1
15769	4851	186.57692	26	21130	-1
15770	15213	183.28915	83	21131	-1
15771	13818	282	49	21131	-1
15772	4356	155.57143	28	21134	-1
15773	1707	170.7	10	21135	-1
15774	2637	155.11765	17	21137	-1
15775	11519	174.5303	66	21137	-1
15776	40202	259.36774	155	21140	-1
15777	24274	156.60645	155	21142	-1
15778	90214	597.44373	151	21144	-1
15779	3010	200.66667	15	21149	-1
15780	11199	155.54167	72	21150	-1
15781	1525	152.5	10	21150	-1
15782	1985	152.69231	13	21150	-1
15783	13292	162.09756	82	21152	-1
15784	2783	154.61111	18	21152	-1
15785	16129	189.75294	85	21152	-1
15786	15036	167.06667	90	21152	-1
15787	15963	187.8	85	21153	-1
15788	114242	649.10229	176	21156	-1
15789	101370	680.33557	149	21158	-1
15790	3925	178.40909	22	21159	-1
15791	1881	156.75	12	21159	-1
15792	3575	155.43478	23	21159	-1
15793	3410	162.38095	21	21159	-1
15794	2493	155.8125	16	21167	-1
15795	5303	155.97058	34	21167	-1
15796	13770	158.27586	87	21167	-1
15797	32626	195.36526	167	21170	-1
15798	11111	173.60938	64	21170	-1
15799	2555	170.33333	15	21174	-1
15800	8824	275.75	32	21176	-1
15801	1795	163.18182	11	21177	-1
15802	5147	177.48276	29	21180	-1
15803	2518	179.85715	14	21180	-1
15804	4046	175.91304	23	21180	-1
15805	3085	154.25	20	21181	-1
15806	2239	159.92857	14	21183	-1
15807	116417	808.45142	144	21183	-1
15808	48880	456.82242	107	21184	-1
15809	2193	182.75	12	21185	-1
15810	2049	170.75	12	21186	-1
15811	3375	153.40909	22	21187	-1
15812	7683	256.10001	30	21188	-1
15813	4898	168.89655	29	21189	-1
15814	130587	801.14722	163	21189	-1
15815	29137.998	171.39999	170	21191	-1
