Object ID	Total Intensity telo 550	Mean Intensity telo 550	Area 	Center X 	Center Y 	Parent Object ID (MO)	Parent Trace ID
578	7491	312.125	24	1526.5	662.5	467	-1
579	711	71.099998	10	204	649	468	-1
580	2779	81.735291	34	181	665	468	-1
581	3184	77.658539	41	190	667	468	-1
582	1423	61.869564	23	155.5	703	471	-1
583	12701	171.63513	74	1855	687.5	472	-1
584	3483	165.85715	21	1330	682	474	-1
585	1307	100.53846	13	1231	706	475	-1
586	7691	156.95918	49	1455	724.5	485	-1
587	2426	142.70589	17	1469	726	485	-1
588	10100	165.57378	61	1437	758	485	-1
589	858.99994	66.07692	13	1476.5	762	485	-1
590	7651	80.536842	95	576.5	744	486	-1
591	13861	157.51137	88	1377	755	488	-1
592	2391	103.95652	23	1232.5	768	490	-1
593	1936	74.46154	26	1989.5	774.5	494	-1
594	1202	60.099998	20	2000	814.5	494	-1
595	1132	87.07692	13	1540.5	803	495	-1
596	2937	172.76471	17	618.5	804.5	498	-1
597	1103	73.533333	15	631.5	811.5	498	-1
598	2237	77.137932	29	637.5	821	498	-1
599	4657	71.646156	65	711.5	807	501	-1
600	3297	86.763161	38	843.5	818	502	-1
601	9312	300.38708	31	1202	838.5	504	-1
602	2852	114.08	25	1213.5	840.5	504	-1
603	5592	139.8	40	906	831	505	-1
604	3723	161.86957	23	1071	836	506	-1
605	4353	167.42308	26	1089	842	506	-1
606	2906	161.44444	18	1064	868.5	506	-1
607	781	71	11	1078	868	506	-1
608	4107	164.28	25	1103.5	869.5	506	-1
609	3837	147.57692	26	1396	860	508	-1
610	3023	137.40909	22	1393	866.5	508	-1
611	5880	122.5	48	585	832	509	-1
612	3883	82.61702	47	860	860.5	511	-1
613	6802	154.59091	44	1199	842	512	-1
614	4718	85.781815	55	1187.5	846	512	-1
615	772	70.181816	11	1001	857	513	-1
616	1627	116.21429	14	1015	858	513	-1
617	4866	83.896553	58	338	902.5	514	-1
618	1134	70.875	16	484	903.5	515	-1
619	836	76	11	836	897	518	-1
620	15115	232.53847	65	818.5	916	518	-1
621	5411	200.40741	27	1329.5	880.5	519	-1
622	1734	115.6	15	1338.5	912.5	519	-1
623	1852	123.46667	15	1334.5	915	519	-1
624	984	89.454544	11	1670	944	520	-1
625	11596	193.26666	60	1668	952.5	520	-1
626	8915	165.09259	54	1688.5	954	520	-1
627	3701.9998	132.21428	28	1474	908	522	-1
628	1733	96.277779	18	1457.5	913.5	522	-1
629	891	74.25	12	1469	913	522	-1
630	25633.002	346.39191	74	929.5	920.5	523	-1
631	6185	143.8372	43	936.5	949	523	-1
632	2296	99.826088	23	922	951	523	-1
633	10949	140.3718	78	2003	919.5	524	-1
634	8828	163.48148	54	1752	936	525	-1
635	897.99994	81.63636	11	1427	926	528	-1
636	10474	183.75438	57	1438	928	528	-1
637	1043	80.230766	13	1446.5	926	528	-1
638	986	82.166664	12	1452	929	528	-1
639	1682	88.526314	19	1437	936.5	528	-1
640	21149	240.32954	88	1446	943	528	-1
641	3389	121.03571	28	1612.5	920.5	529	-1
642	4493	104.48837	43	1580	927.5	529	-1
643	1750	83.333336	21	425	920.5	531	-1
644	1255	78.4375	16	615.5	965.5	532	-1
645	1161	82.928574	14	834	962.5	533	-1
646	4467	74.449997	60	267.5	974.5	534	-1
647	13333.999	256.42307	52	285	983.5	534	-1
648	3440	101.17647	34	518.5	967.5	535	-1
649	19000	263.88889	72	1108	983	536	-1
650	3429	100.85294	34	935.5	978.5	540	-1
651	1317	101.30769	13	932	1012.5	540	-1
652	4445	65.367645	68	2024.5	982.5	541	-1
653	989	82.416664	12	1447	974	544	-1
654	1287	75.705879	17	1910.5	995.5	546	-1
655	2511	96.57692	26	1872	1002.5	546	-1
656	2575	78.030304	33	1880.5	1020.5	546	-1
657	13350	202.27272	66	1900	1021.5	546	-1
658	1202	120.2	10	681	996.5	547	-1
659	7053	123.73684	57	1157.5	1000	548	-1
660	7930	83.473686	95	793	1017	549	-1
661	4910	89.272728	55	807.5	1022.5	549	-1
662	3486	87.150002	40	86.5	1033	551	-1
663	1255	73.823532	17	66.5	1053	551	-1
664	1925	68.75	28	433.5	1017	552	-1
665	7705	120.39063	64	300	1026	553	-1
666	11187	113	99	323.5	1030.5	553	-1
667	1542	96.375	16	536	1036.5	554	-1
668	8786	129.20589	68	552.5	1042	554	-1
669	2652	98.222221	27	1406	1035	556	-1
670	11179	149.05333	75	1421	1051	556	-1
671	19579	251.01282	78	1191.5	1054.5	558	-1
672	14513.001	148.09184	98	653	1082.5	561	-1
673	3509.0002	167.09525	21	642.5	1087.5	561	-1
674	2947	105.25	28	1739	1057.5	562	-1
675	7480	213.71428	35	1748	1065	562	-1
676	825	75	11	1743	1069	562	-1
677	14537	309.29788	47	1327.5	1081	564	-1
678	3580.9998	162.77272	22	1077	1090.5	565	-1
679	8466	228.81081	37	836.5	1087.5	566	-1
680	17556	247.26761	71	1555	1092.5	569	-1
681	4850	146.9697	33	1534.5	1119.5	569	-1
682	26013	329.27847	79	962	1115.5	570	-1
683	878	79.818184	11	943	1114	570	-1
684	2602	76.529411	34	2022	1096	571	-1
685	7053	117.55	60	580.5	1092	572	-1
686	5938	94.253967	63	562.5	1095.5	572	-1
687	5499	134.12195	41	1827	1096	574	-1
688	9028	180.56	50	1856	1132.5	574	-1
689	2369	94.760002	25	1840	1143	574	-1
690	5536	125.81818	44	1835.5	1149	574	-1
691	944	67.428574	14	1862	1152.5	574	-1
692	12636	394.875	32	1252	1101.5	576	-1
693	16110.999	282.64911	57	1422.5	1104	577	-1
694	8096	144.57143	56	1930.5	1119.5	578	-1
695	659	65.900002	10	174.5	1136	580	-1
696	12105	145.84337	83	779	1127.5	582	-1
697	614	61.400002	10	852	1135	583	-1
698	27915	377.22974	74	328	1123.5	584	-1
699	2238	69.9375	32	344.5	1144.5	584	-1
700	5122	121.95238	42	1193.5	1129	586	-1
701	1001	100.1	10	1191	1157	586	-1
702	3831	127.7	30	1310	1133.5	587	-1
703	4366	174.64	25	1279	1143	587	-1
704	5160	206.39999	25	1596.5	1173	590	-1
705	7084	172.78049	41	923.5	1184	596	-1
706	3352	145.73914	23	1306	1215	600	-1
707	5498	148.59459	37	1306.5	1225.5	600	-1
708	603	60.299999	10	73.5	1218	601	-1
709	3442	74.826088	46	89	1234	601	-1
710	17308	221.89743	78	237	1204	603	-1
711	913	91.300003	10	1774	1229	605	-1
712	14731	196.41333	75	1758	1240.5	605	-1
713	27600	400	69	1733.5	1241.5	605	-1
714	4116	274.39999	15	955	1254.5	609	-1
715	11223	187.05	60	1568	1255	610	-1
716	894	74.5	12	1550	1283	610	-1
717	1812.9999	69.730766	26	701	1247.5	612	-1
718	1114	69.625	16	698.5	1254.5	612	-1
719	4139	165.56	25	704.5	1265.5	612	-1
720	6027	113.71698	53	1959.5	1246.5	615	-1
721	7723	124.56451	62	1985.5	1262.5	615	-1
722	18131	394.15216	46	281.5	1283	616	-1
723	1237	112.45454	11	250	1285.5	616	-1
724	4158	118.8	35	1910.5	1281.5	617	-1
725	4077	113.25	36	1877	1300	617	-1
726	4772	159.06667	30	809	1303.5	618	-1
727	12837	346.94595	37	809	1312	618	-1
728	1771	104.17647	17	1277.5	1301.5	621	-1
729	2618	238	11	1241	1308	621	-1
730	8079	197.04878	41	1266	1315.5	621	-1
731	721	55.46154	13	660	1288	625	-1
732	3163	79.074997	40	162.5	1307.5	626	-1
733	842	84.199997	10	505	1300	628	-1
734	2411	133.94444	18	1416.5	1320.5	629	-1
735	3992	107.89189	37	1810.5	1359.5	630	-1
736	2352	78.400002	30	427	1331	633	-1
737	1483	105.92857	14	443	1343	633	-1
738	6997	112.85484	62	307.5	1339.5	634	-1
739	8690	96.555557	90	294	1345.5	634	-1
740	1736	124	14	304	1374.5	634	-1
741	3309	194.64706	17	1329	1346.5	635	-1
742	7262.0005	191.10527	38	925	1331.5	636	-1
743	2045	146.07143	14	854.5	1376.5	638	-1
744	1515	101	15	735	1388.5	643	-1
745	682	68.199997	10	758	1398	643	-1
746	39100	444.31818	88	1053	1390.5	644	-1
747	1316	119.63636	11	401	1419.5	646	-1
748	1690.0001	73.478264	23	370.5	1422	646	-1
749	4803	228.71428	21	693	1424	647	-1
750	665	66.5	10	1920.5	1402	648	-1
751	837	76.090912	11	1909	1409	648	-1
752	4680	97.5	48	1689	1398	649	-1
753	1965	81.875	24	1647	1405	649	-1
754	2354	112.09524	21	1411	1401.5	650	-1
755	912	91.199997	10	1391	1410.5	650	-1
756	8286	150.65454	55	222.5	1404.5	651	-1
757	1246	89	14	212.5	1408.5	651	-1
758	13655	182.06667	75	218.5	1423	651	-1
759	1807	100.38889	18	584.5	1407	652	-1
760	1647	91.5	18	564	1421.5	652	-1
761	1013	92.090912	11	1521	1419	653	-1
762	2474	145.52942	17	1509	1448	653	-1
763	9598	282.29413	34	1259	1433.5	654	-1
764	3683.0002	147.32001	25	1256	1447.5	654	-1
765	1810	150.83333	12	1252	1456	654	-1
766	9119	364.76001	25	2045.5	1417.5	655	-1
767	5533	112.91837	49	444	1425	657	-1
768	10685	127.20238	84	438	1442.5	657	-1
769	10321	210.63266	49	1612	1455	658	-1
770	1655	87.105263	19	1773	1465	660	-1
771	4159	118.82858	35	1777.5	1479.5	660	-1
772	1279	67.315788	19	1408	1481	661	-1
773	2253	160.92857	14	1131.5	1493	662	-1
774	5486	171.4375	32	858.5	1488	664	-1
775	1063	88.583336	12	186.5	1475.5	666	-1
776	29126	342.65881	85	927	1488.5	667	-1
777	6761	182.72974	37	293.5	1532.5	668	-1
778	6734	217.2258	31	1542.5	1517	670	-1
779	1035	79.615387	13	1528	1518	670	-1
780	9174	223.7561	41	412	1534.5	671	-1
781	10035	223	45	1027	1529	672	-1
782	2950	140.4762	21	1195.5	1505.5	673	-1
783	39323	401.2551	98	1163	1520	673	-1
784	4944	224.72728	22	1185.5	1539	673	-1
785	1313	101	13	682	1538	674	-1
786	18194	275.66666	66	625.5	1539.5	675	-1
787	2932	77.157898	38	1338.5	1534	676	-1
788	1880	104.44444	18	1329.5	1538.5	676	-1
789	15735	231.39706	68	1411.5	1505	677	-1
790	4557	189.875	24	1410	1531	677	-1
791	666	66.599998	10	1421	1531	677	-1
792	948.00006	72.92308	13	60	1518	679	-1
793	1024	93.090912	11	1256	1533.5	680	-1
794	1072	89.333336	12	1260	1536	680	-1
795	4337	120.47222	36	778	1545.5	682	-1
796	1220	76.25	16	771	1549	682	-1
797	1794	85.428574	21	1054.5	1542.5	685	-1
798	9002	183.71428	49	1856	1560.5	686	-1
799	2290	95.416664	24	1880	1567.5	686	-1
800	6469	154.0238	42	1359.5	1573.5	687	-1
801	19331	272.26761	71	1374.5	1578.5	687	-1
802	3970	79.400002	50	1369	1588.5	687	-1
803	11172	174.5625	64	1762	1568.5	688	-1
804	1889	94.449997	20	1760.5	1579.5	688	-1
805	1990.9999	153.15384	13	493.5	1574.5	689	-1
806	8941	107.72289	83	190.5	1584	690	-1
807	1292	71.777779	18	194.5	1599.5	690	-1
808	675	56.25	12	598	1607.5	691	-1
809	5682	167.11765	34	703.5	1600	692	-1
810	2801	186.73334	15	727	1599.5	692	-1
811	9499	143.92424	66	1623	1616.5	694	-1
812	15485	172.05556	90	335.5	1643.5	698	-1
813	5109	108.70213	47	1040.5	1671.5	703	-1
814	1773	110.8125	16	1438.5	1681.5	704	-1
815	5600	180.64516	31	1014.5	1666	705	-1
816	1643	91.277779	18	991	1668	705	-1
817	969	74.53846	13	1536.5	1676.5	706	-1
818	4773	129	37	881	1729	712	-1
819	4766	158.86667	30	867	1737.5	712	-1
820	2771	197.92857	14	892.5	1756	712	-1
821	2385	170.35715	14	774.5	1734	713	-1
822	2906	152.94737	19	565.5	1730	717	-1
823	795	66.25	12	560	1732	717	-1
824	631	63.099998	10	1467	1760.5	719	-1
825	3743	93.574997	40	1500	1783.5	719	-1
826	2687	92.655174	29	1476	1788.5	719	-1
827	7755	168.58696	46	1464	1797	719	-1
828	9313	143.27692	65	45.5	1758	720	-1
829	2512	100.48	25	677	1787	723	-1
830	14172	244.34483	58	666	1792	723	-1
831	3415	74.239128	46	1585.5	1770.5	725	-1
832	7963	118.85075	67	1590	1791.5	725	-1
833	626	62.599998	10	1799.5	1814.5	727	-1
834	11140	210.18867	53	1803.5	1833	727	-1
835	1324	73.555557	18	1814	1840	727	-1
836	2501	125.05	20	1390.5	1789	728	-1
837	10764	117	92	705.5	1822	730	-1
838	8090	202.25	40	656	1839.5	731	-1
839	724	72.400002	10	1106	1816	732	-1
840	3439	181	19	1096.5	1825.5	732	-1
841	5294	143.08109	37	99	1831.5	733	-1
842	9275	181.86275	51	108	1834	733	-1
843	12511	135.98914	92	1770.5	1850.5	734	-1
844	1666	72.434784	23	1754	1854.5	734	-1
845	1789	85.190475	21	273.5	1839.5	735	-1
846	6382	122.73077	52	250	1861	735	-1
847	1536	118.15385	13	1185.5	1846	736	-1
848	3212	133.83333	24	1193	1852.5	736	-1
849	19878	223.34831	89	529	1862	737	-1
850	767	69.727272	11	523.5	1866.5	737	-1
851	10789	239.75555	45	1154.5	1862	741	-1
852	955	86.818184	11	1141.5	1881	741	-1
853	4170	181.30435	23	1162.5	1907	741	-1
854	996	99.599998	10	1007	1886.5	742	-1
855	625	62.5	10	1534	1882.5	743	-1
856	994	62.125	16	586.5	1900	744	-1
857	9352	110.02353	85	2002	1897.5	745	-1
858	8249	113	73	2009	1924.5	745	-1
859	1251	96.230766	13	1238	1906.5	746	-1
860	1041	104.1	10	1369	1935	747	-1
861	31654	326.3299	97	1383.5	1944.5	747	-1
862	3148	125.92	25	1593	1938	749	-1
863	1162	77.466667	15	1571.5	1950	749	-1
864	1177	58.849998	20	1841.5	1937	750	-1
865	8859	196.86667	45	1421.5	1944	751	-1
866	16245	222.53424	73	50.5	1981	752	-1
867	6752	192.91429	35	469	1958	753	-1
868	9974	226.68182	44	1149	1958.5	754	-1
869	2955	101.89655	29	1163	1958.5	754	-1
870	30777	317.28867	97	1693.5	1974	755	-1
871	7815	134.74138	58	134.5	1973.5	756	-1
872	1077	97.909088	11	1114	1991	757	-1
873	2534	110.17391	23	1250	2011	759	-1
874	4382	136.9375	32	1262.5	2023.5	759	-1
875	16374.999	188.21838	87	1581.5	2027.5	760	-1
876	5974	132.75555	45	1595.5	2035	760	-1
877	4453	143.64516	31	1575	2043.5	760	-1
878	16211	178.14285	91	1760.5	2019.5	761	-1
879	15559	243.10938	64	1400.5	2014	762	-1
880	3383	140.95833	24	1375.5	2030	762	-1
881	1344	96	14	1385.5	2030	762	-1
882	11153	192.29311	58	1664.5	2002	763	-1
883	11373.999	135.40475	84	1938.5	2020.5	764	-1
884	6641	189.74286	35	1298.5	2045	765	-1
885	11589	139.62651	83	341.5	4	769	-1
886	3348	124	27	782.5	29.5	770	-1
887	2212	100.54546	22	1372.5	2.5	771	-1
888	5670	145.38461	39	1041.5	72.5	774	-1
889	4428	134.18182	33	1579	37	775	-1
890	2942	105.07143	28	1565.5	44	775	-1
891	7538	163.86957	46	1574.5	49	775	-1
892	3260	85.789474	38	950	70	777	-1
893	3686	97	38	929.5	82	777	-1
894	762	76.199997	10	944	95	777	-1
895	12677.999	129.36734	98	1117	83	778	-1
896	20783	233.51686	89	1492.5	163	780	-1
897	9745	216.55556	45	1473.5	167.5	780	-1
898	1271	74.764709	17	12.5	126.5	782	-1
899	639	63.900002	10	28	149.5	782	-1
900	5272	138.73685	38	86	154	782	-1
901	1814	106.70588	17	82.5	167	782	-1
902	5378.0005	76.828575	70	76.5	184.5	782	-1
903	1526	89.764709	17	92	189.5	782	-1
904	4895	92.35849	53	69	215	782	-1
905	837	64.384613	13	67	224.5	782	-1
906	3732	95.692307	39	607	128.5	783	-1
907	4097	146.32143	28	579.5	146.5	783	-1
908	1847	97.210526	19	1327	164	788	-1
909	1521	95.0625	16	1320.5	183.5	788	-1
910	7205.0005	128.66072	56	1955.5	144	789	-1
911	19188	270.25351	71	1239	158	790	-1
912	12106	212.38597	57	1255	165.5	790	-1
913	11623	322.86111	36	305	172	791	-1
914	4681	99.595741	47	616.5	186	792	-1
915	8155.0005	94.825584	86	639.5	193.5	792	-1
916	7278	181.95	40	1075	188	794	-1
917	7312.9995	137.98112	53	1087	222	794	-1
918	4566	117.07692	39	1071	222.5	794	-1
919	27387	282.34021	97	769	196.5	795	-1
920	2400	92.307693	26	771.5	220	795	-1
921	7007.9995	132.22641	53	1812.5	220	796	-1
922	2068	114.88889	18	1712	207.5	797	-1
923	1528	95.5	16	1726.5	209.5	797	-1
924	812	81.199997	10	1905	223.5	798	-1
925	3145	125.8	25	1161.5	227.5	801	-1
926	3226	89.611115	36	1174.5	234.5	801	-1
927	2111	100.52381	21	935.5	239	802	-1
928	10486	145.63889	72	970.5	255	802	-1
929	922.00006	70.92308	13	982	257.5	802	-1
930	12040	135.2809	89	587	259.5	803	-1
931	6049.0005	128.70213	47	1530	255	804	-1
932	9368	153.57378	61	1494.5	273.5	804	-1
933	5405	94.824562	57	1499.5	294	804	-1
934	1054	81.07692	13	1418	259	805	-1
935	14686	219.19403	67	1423	278	805	-1
936	563	56.299999	10	1443	281.5	805	-1
937	843	64.846153	13	2037.5	258	806	-1
938	1860	77.5	24	2036.5	282.5	806	-1
939	2423	115.38095	21	1695	291.5	808	-1
940	2394	88.666664	27	1679.5	303	808	-1
941	15028	234.8125	64	189	277	811	-1
942	3586.0002	96.918922	37	1310	302.5	812	-1
943	2210	110.5	20	1316.5	309	812	-1
944	4705	94.099998	50	492.5	301.5	815	-1
945	13428	142.85106	94	515.5	319	815	-1
946	1617	80.849998	20	120	307.5	816	-1
947	6613.0005	140.70213	47	260	323.5	819	-1
948	2964	76	39	271.5	326.5	819	-1
949	1695.9999	67.839996	25	283	329	819	-1
950	2598	76.411766	34	1947.5	307	820	-1
951	1095	91.25	12	680	353	821	-1
952	1314	93.85714	14	629	360	821	-1
953	1199	79.933334	15	654	385.5	821	-1
954	1227	81.800003	15	1842	362.5	823	-1
955	19306	288.14926	67	1765.5	389.5	824	-1
956	1149	71.8125	16	1953.5	390.5	827	-1
957	1740	91.578949	19	1950	403.5	827	-1
958	8075	164.79591	49	1956.5	412	827	-1
959	8034	146.07272	55	790	393.5	828	-1
960	6739	99.102943	68	768	400.5	828	-1
961	5451	100.94444	54	1281	375.5	829	-1
962	8482	98.627907	86	217.5	398.5	830	-1
963	818.00006	74.36364	11	329	415	833	-1
964	1638	86.210526	19	1625.5	429.5	834	-1
965	9385	204.02174	46	1609	443	834	-1
966	29746	316.44681	94	1624.5	447.5	834	-1
967	15235	155.45918	98	564.5	451	835	-1
968	23656	353.07462	67	125	433	836	-1
969	2161	113.73684	19	1576	434.5	837	-1
970	1520	89.411766	17	1589.5	435.5	837	-1
971	1027	85.583336	12	1605.5	443	837	-1
972	899	74.916664	12	1593	460.5	837	-1
973	2748	88.645164	31	1883	438.5	839	-1
974	12749	209	61	1885	466	839	-1
975	1247	103.91666	12	1907.5	467	839	-1
976	7704	122.28571	63	385	455	841	-1
977	1387	86.6875	16	910.5	468	842	-1
978	23327	291.58749	80	1719	486	843	-1
979	11350	241.48936	47	1695	499.5	843	-1
980	6835	139.48979	49	269	489	844	-1
981	12045	177.13235	68	2027	476.5	846	-1
982	6505	158.65854	41	2042	488.5	846	-1
983	1516	68.909088	22	1098	505	849	-1
984	772	77.199997	10	1108	528	849	-1
985	1081	77.214287	14	998	502	850	-1
986	45815	503.46155	91	997.5	528.5	850	-1
987	3068	63.916668	48	1565	502.5	851	-1
988	10733	198.75926	54	1543	517	851	-1
989	8340	132.38095	63	1565	530	851	-1
990	4556	151.86667	30	1553.5	537.5	851	-1
991	27593	299.92392	92	1887	525	852	-1
992	24700.998	287.22092	86	1836.5	528	852	-1
993	12210	214.21053	57	1859	530.5	852	-1
994	2654	91.517242	29	1872	539	852	-1
995	28058	389.69446	72	734	558	853	-1
996	8030	146	55	1207.5	541.5	855	-1
997	934	71.846153	13	1212	550.5	855	-1
998	1053	75.214287	14	1206	555.5	855	-1
999	4097	113.80556	36	1202	565.5	855	-1
1000	24357	300.7037	81	1219	573.5	855	-1
1001	7590	161.48936	47	1759	545.5	856	-1
1002	912	76	12	2009.5	556	857	-1
1003	12769	168.01315	76	2017	579	857	-1
1004	786	65.5	12	323	585	858	-1
1005	815	67.916664	12	323	609	858	-1
1006	1907	95.349998	20	799	566	859	-1
1007	6405	86.554054	74	434	593	860	-1
1008	1614	124.15385	13	435.5	605.5	860	-1
1009	2908	74.564102	39	104	577	861	-1
1010	1637	109.13333	15	1452.5	601.5	863	-1
1011	20340	290.57144	70	1006	582	864	-1
1012	1876	125.06667	15	1023.5	580.5	864	-1
1013	1610	80.5	20	1907	602.5	865	-1
1014	807	80.699997	10	1893	608	865	-1
1015	2881	90.03125	32	19.5	590.5	866	-1
1016	18534	210.61363	88	26	629.5	866	-1
1017	2615	145.27777	18	622	628.5	867	-1
1018	591	59.099998	10	652.5	631	867	-1
1019	1816	113.5	16	1538	602	868	-1
1020	29736	330.39999	90	1553.5	607.5	868	-1
1021	5916	179.27272	33	1510.5	612	868	-1
1022	1356	90.400002	15	1568	628.5	868	-1
1023	1426	83.882355	17	1286	643	869	-1
1024	9464	143.39394	66	1797	607	870	-1
1025	738	67.090912	11	1960	657	871	-1
1026	2832	149.05263	19	1659	695.5	873	-1
1027	13480	313.48837	43	1218.5	677.5	875	-1
1028	2292	152.8	15	1161	694	875	-1
1029	1474	98.26667	15	1701	659.5	876	-1
1030	11007	215.82353	51	1730	664	876	-1
1031	8016	195.51219	41	1752	685.5	877	-1
1032	24377	253.92708	96	1382	680	878	-1
1033	1039	103.9	10	1375	688	878	-1
1034	3914	163.08333	24	1398.5	693	878	-1
1035	854	71.166664	12	1843.5	687	880	-1
1036	8377	164.2549	51	752.5	687.5	882	-1
1037	811	67.583336	12	764	692	882	-1
1038	2639	85.129036	31	733.5	710	882	-1
1039	2234	117.57895	19	1512.5	719.5	883	-1
1040	3634	145.36	25	1492	733	883	-1
1041	2694	149.66667	18	1505.5	745.5	883	-1
1042	7698.0005	148.03847	52	1971.5	702	884	-1
1043	1485	87.352943	17	1990.5	719.5	884	-1
1044	18442	200.45653	92	988	721	885	-1
1045	8941	149.01666	60	1002	746	885	-1
1046	5829	98.796608	59	624.5	764.5	886	-1
1047	5808	75.428574	77	248	771	888	-1
1048	1866	98.210526	19	1572.5	751.5	890	-1
1049	2353	98.041664	24	1597	761	890	-1
1050	915	91.5	10	1590	770	890	-1
1051	6717	137.08163	49	1578.5	780	890	-1
1052	1270	105.83334	12	1585.5	792.5	890	-1
1053	9794	163.23334	60	859	761.5	891	-1
1054	1098	84.46154	13	848	793.5	891	-1
1055	1863	88.714287	21	1743	763	892	-1
1056	1372	98	14	1768.5	787	892	-1
1057	839	76.272728	11	1744	791	892	-1
1058	15930	162.55103	98	2032.5	781.5	893	-1
1059	8923	112.94936	79	2038	793.5	893	-1
1060	7951	147.24074	54	155.5	781	894	-1
1061	12338	146.88095	84	175	806.5	894	-1
1062	2695	99.814812	27	901	825	895	-1
1063	2031	203.10001	10	927	832	895	-1
1064	3074	85.388885	36	1914	789.5	897	-1
1065	2758	114.91666	24	1648	784.5	899	-1
1066	2367	112.71429	21	1633	788.5	899	-1
1067	802	80.199997	10	1638.5	795	899	-1
1068	7324	138.18867	53	695	795	900	-1
1069	9006	96.838707	93	696	809	900	-1
1070	6383	127.66	50	4.5	795	901	-1
1071	16319	179.32967	91	1050	846	902	-1
1072	1256	78.5	16	341.5	842.5	903	-1
1073	7094	105.8806	67	326.5	850	903	-1
1074	2664	95.14286	28	308	862	903	-1
1075	5194	148.39999	35	1665.5	837.5	904	-1
1076	3654.0002	140.53847	26	1693.5	852	904	-1
1077	5819	193.96666	30	1678.5	866.5	904	-1
1078	2994.0002	130.17392	23	1547	864	905	-1
1079	4244	146.34483	29	966.5	843	906	-1
1080	16528	275.46667	60	1211.5	866	907	-1
1081	6434	189.23529	34	1201.5	869	907	-1
1082	1522	108.71429	14	620.5	865	908	-1
1083	2822	85.515152	33	1975.5	884.5	909	-1
1084	3913	81.520836	48	1977	905.5	909	-1
1085	878	62.714287	14	1665.5	884.5	910	-1
1086	25309	308.64633	82	1449	898.5	911	-1
1087	18047	186.05154	97	1875	921	913	-1
1088	9249	132.12857	70	632	931.5	915	-1
1089	17201	181.06316	95	10.5	907.5	916	-1
1090	1912	61.677418	31	13.5	956.5	916	-1
1091	1338	133.8	10	1598.5	948.5	918	-1
1092	16277	235.89854	69	1802	943.5	919	-1
1093	1579	131.58333	12	491	933	920	-1
1094	5638	80.542854	70	333	951	922	-1
1095	1185	62.36842	19	216	960	923	-1
1096	2992	103.17242	29	824	946	924	-1
1097	3863	175.59091	22	841.5	958	924	-1
1098	14460.001	198.0822	73	96	942	925	-1
1099	5911	101.9138	58	73.5	943	925	-1
1100	893	81.181816	11	939	940	926	-1
1101	1155	67.941177	17	960.5	979.5	926	-1
1102	1279	67.315788	19	944.5	990	926	-1
1103	5615	122.06522	46	692.5	972	928	-1
1104	15846	417	38	1341	1012	933	-1
1105	2912	153.26315	19	1366.5	1022.5	933	-1
1106	1480	82.222221	18	1357	1024	933	-1
1107	3058	109.21429	28	1465	985	934	-1
1108	5685	132.2093	43	1436	1002	934	-1
1109	10281	244.78572	42	1458	1005.5	934	-1
1110	4716	157.2	30	1479.5	1011	934	-1
1111	3715	106.14286	35	731	1008.5	935	-1
1112	1250	104.16666	12	533	997	936	-1
1113	12916	131.79591	98	535.5	1015	936	-1
1114	11052	164.95523	67	1160.5	1017.5	937	-1
1115	1094	68.375	16	1174.5	1018.5	937	-1
1116	2546	84.866669	30	2018	1031	939	-1
1117	921.99994	65.85714	14	1993.5	1032	939	-1
1118	883	73.583336	12	6	1064	940	-1
1119	25398	259.16327	98	1560	1044	941	-1
1120	1106	92.166664	12	1568	1057.5	941	-1
1121	12053	156.53247	77	451	1044.5	942	-1
1122	6618	150.40909	44	1412	1080.5	943	-1
1123	722	72.199997	10	1400	1086	943	-1
1124	6687	202.63637	33	1433.5	1095.5	943	-1
1125	4926	197.03999	25	1414	1106.5	943	-1
1126	1274	91	14	1673	1068	944	-1
1127	1238	88.428574	14	1666.5	1074	944	-1
1128	4557	162.75	28	783	1073	945	-1
1129	8293	224.13513	37	1816.5	1083	946	-1
1130	1764	63	28	1819	1100.5	946	-1
1131	2548	72.800003	35	1936	1097.5	947	-1
1132	1217	76.0625	16	1280	1115.5	948	-1
1133	879	79.909088	11	1259	1118	948	-1
1134	8528	131.2	65	55	1114.5	951	-1
1135	1810	75.416664	24	14	1124	951	-1
1136	7465	102.26028	73	57.5	1130.5	951	-1
1137	8782	94.430107	93	15.5	1143.5	951	-1
1138	6595	90.342468	73	422	1125.5	952	-1
1139	10400.999	140.55405	74	428.5	1137	952	-1
1140	14138	147.27083	96	403	1153	952	-1
1141	11240	178.4127	63	1707	1126.5	953	-1
